,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
259,Republican,"""We have created 5.3 million new jobs and importantly added 600,000 new manufacturing jobs -- something which almost everyone said was impossible to do, but the fact is, we are just getting started."" #SOTU https://t.co/xbObLZtga3",Senate of Republican,35,0.0,0.913,0.087,0.2846
260,Republican,"""We can make our communities safer, our families stronger, our culture richer, our faith deeper, and our middle class bigger and more prosperous than ever before."" - @POTUS #SOTU",Senate of Republican,29,0.0,0.605,0.395,0.9324
261,Republican,TUNE IN: @POTUS @realdonaldtrump delivers the #SOTU address https://t.co/zSFPTnUvhi,Senate of Republican,9,0.0,1.0,0.0,0.0
262,Republican,"At tonight's #SOTU, @POTUS will have plenty of good news to deliver to the American people. 

Conference Chairman @SenJohnBarrasso previews the address here ⬇️ https://t.co/rtGgh5E33t",Senate of Republican,25,0.0,0.892,0.108,0.4404
263,Republican,TUNE IN:The @SenateGOP leadership team briefs the press https://t.co/jYAerHhL6k,Senate of Republican,9,0.0,1.0,0.0,0.0
264,Republican,"Republicans have delivered on an agenda that increases opportunity and prosperity for ALL Americans. 

Democrats—on the other hand—are taking a hard left turn toward proposals that would mean bigger government, higher taxes and weaker security.

We can't let that happen. https://t.co/FWXk6w81pt",Senate of Republican,41,0.095,0.791,0.114,0.2263
265,Republican,"At 9pmET, @realdonaldtrump will deliver his #SOTU address. He has plenty of good news to share. Republicans have delivered on an agenda that increases opportunity for ALL Americans. 

We look forward to hearing @POTUS's vision for continued prosperity. 

Let’s get to work. https://t.co/YT7jKeLj48",Senate of Republican,43,0.0,0.798,0.202,0.836
266,Republican,"With a massive 304,000 new jobs created in January, America’s sizzling economy continues to produce more jobs and higher wages – fueled by pro-growth Republican policies. https://t.co/Gslii39XsW",Senate of Republican,27,0.0,0.923,0.077,0.25
267,Republican,"While Democrats lurch leftward pushing higher taxes and more regulation, today’s jobs report shows:

Republican policies continue to benefit American workers with more jobs and higher wages. https://t.co/I2CFIXUw2w",Senate of Republican,28,0.0,0.9,0.1,0.4588
268,Republican,"🗞️🚨 @FoxBusiness: ""US employers added 304,000 jobs in January, soaring past expectations""

https://t.co/UiAQl3mvWo",Senate of Republican,13,0.0,1.0,0.0,0.0
269,Republican,"🚨 As Democrats continue their lurch to the left, Republicans are delivering results for the American people.

https://t.co/ysqlfqWHzr",Senate of Republican,18,0.0,1.0,0.0,0.0
270,Republican,"🚨 As Democrats continue their lurch to the left, Republicans are delivering results for the American people.

https://t.co/ysqlfqWHzr",Senate of Republican,18,0.0,1.0,0.0,0.0
271,Republican,".@DHSgov reports that fentanyl seizures at the southern border have spiked by 73% in the last year. Over 49,000 people died last year from opioid overdoses from substances like fentanyl and heroin. Border security matters. #SecureOurBorder https://t.co/JP10F29v51",Senate of Republican,37,0.152,0.714,0.134,-0.4215
272,Republican,An important story has gone largely untold over the past month: Pro-jobs policies from Republicans have America’s economy roaring. https://t.co/USSObqc9mu,Senate of Republican,20,0.0,0.913,0.087,0.2023
273,Republican,"Despite @SenSchumer and @SenateDems outlandish and ongoing false claims about the Republican tax bill, the data continues to show → tax cuts work and Republican policies are creating jobs across the nation.

https://t.co/u3ojKIlC0y",Senate of Republican,33,0.064,0.872,0.064,0.0
274,Republican,"Did you see the news this morning?
 
The American economy continues to fire on all cylinders, fueled by Republican policies to cut taxes and regulations. 🔥 https://t.co/7cZQD9JnM5",Senate of Republican,27,0.158,0.842,0.0,-0.5423
275,Republican,TUNE IN: Members of the @SenateGOP Leadership team brief the press https://t.co/MhbxrD4Voc,Senate of Republican,12,0.0,1.0,0.0,0.0
276,Republican,🚨 The American people should know: Senate Democrats just refused to re-open the government. https://t.co/rEJTUReKKK,Senate of Republican,15,0.145,0.855,0.0,-0.296
277,Republican,"800,000 federal workers are about to miss another paycheck. Will Democrats continue holding them hostage? https://t.co/iBOJDESwAb",Senate of Republican,16,0.096,0.904,0.0,-0.1531
278,Republican,"Today, we're voting on @POTUS @realDonaldTrump's good-faith offer to re-open the government, secure the border, and begin fixing our broken immigration system.

Will Democrats come to the table? Or will they continue to be the party of ""no?"" https://t.co/X8xQ5ywYrP",Senate of Republican,39,0.07,0.808,0.123,0.3313
279,Republican,"While Republicans work to re-open the government, Democrats continue to play politics instead of compromising. https://t.co/bn2KuPvb9y",Senate of Republican,16,0.0,0.862,0.138,0.34
280,Republican,HUGE. @Bloomberg reports: “Filings for U.S. unemployment benefits fell last week to the lowest level since 1969.” The economy keeps booming. https://t.co/8G6AverJ61,Senate of Republican,22,0.189,0.618,0.193,0.0343
281,Republican,Republican policies continue to create jobs. This is great news for hard-working Americans across the nation. https://t.co/SXqhCbyyuw,Senate of Republican,17,0.0,0.708,0.292,0.7351
282,Republican,"The Senate will vote this week on @POTUS @realdonaldtrump's compromise proposal to re-open the government and secure our borders.

Will Democrats continue to be the party of 'no?' https://t.co/piujG9MNYy",Senate of Republican,29,0.0,0.841,0.159,0.6249
283,Republican,"U.S. @SenJohnBarrasso (R-WY), Chairman of the Senate Republican Conference, issued the following statement regarding the President’s proposal to address the crisis on our southern border and end the partial government shutdown: https://t.co/89xqMy91yB",Senate of Republican,32,0.117,0.883,0.0,-0.6249
284,Republican,Democrats who supported securing our border before @POTUS took office have no excuse for blocking the President’s good faith proposal to strengthen border security and end the partial shutdown.”,Senate of Republican,29,0.117,0.487,0.397,0.8591
285,Republican,The American people expect us to come together to solve this problem and move forward with other priorities for our nation.,Senate of Republican,21,0.131,0.794,0.075,-0.3237
286,Republican,"Nearly a month into this partial shutdown, Democrats cannot continue as the party of ‘no’ as the crisis at our southern border continues and hundreds of thousands of federal workers go without pay.",Senate of Republican,33,0.111,0.782,0.108,-0.2741
287,Republican,“@POTUS @realDonaldTrump has put a reasonable proposal on the table to secure our border and get furloughed federal employees back to work.,Senate of Republican,22,0.0,0.893,0.107,0.34
288,Republican,"U.S. @SenJohnBarrasso (R-WY), Chairman of the Senate Republican Conference, issued the following statement regarding the President’s proposal to address the crisis on our southern border and end the partial government shutdown:",Senate of Republican,31,0.12,0.88,0.0,-0.6249
289,Republican,"Democrats were for border security…until @realdonaldtrump took office. 

Now they’ve shut down the government to stop @POTUS from securing our borders. https://t.co/TS4fsU7nVi",Senate of Republican,22,0.09,0.816,0.094,0.0258
290,Republican,"Since Senate Republicans passed tax relief, 284,000 manufacturing #jobs have been created. https://t.co/eRKPIsXRvB",Senate of Republican,13,0.0,0.683,0.317,0.6249
291,Republican,"America’s #manufacturing comeback continues. Via @Bloomberg: “The results indicate manufacturing gains remained healthy, helped by lower taxes and a strong job market that probably also boosted overall growth last quarter.” https://t.co/K9yrLGdAzR",Senate of Republican,31,0.055,0.605,0.34,0.8834
292,Republican,"Democrats refuse to negotiate with @POTUS @realDonaldTrump because a border barrier is an ""immorality.""
 
Only problem? Their voting record shows they don't actually believe that. https://t.co/uRm4zmWEyx",Senate of Republican,26,0.225,0.775,0.0,-0.6597
293,Republican,"It’s time to work together to secure the border, reopen the government, and protect the American people. https://t.co/QdTb77Vm8L",Senate of Republican,18,0.0,0.762,0.238,0.6124
294,Republican,"FLASHBACK: In 1991, @SenatorLeahy had confidence that William Barr would be “an independent voice for all Americans” as Attorney General.
 
In fact, William Barr was confirmed by voice vote in 1991 when Democrats controlled the Senate (and @JoeBiden led the Judiciary Committee.)",Senate of Republican,42,0.0,0.926,0.074,0.5106
295,Republican,"Democrats refuse to negotiate with @POTUS @realDonaldTrump because a wall is an ""immorality.""
 
Only problem? Their voting record shows they don't truly believe that.
 
https://t.co/0wVUiJh7Aa",Senate of Republican,25,0.258,0.742,0.0,-0.7435
296,Republican,"William Barr has previously been UNANIMOUSLY confirmed by the Senate to 3 high-level Justice Department positions:
 
✅ 1989: an Assistant Attorney General
✅ 1990: Deputy Attorney General
✅ 1991: Attorney General
 
Mr. Barr has a reputation for serving our country honorably.",Senate of Republican,41,0.0,0.833,0.167,0.7783
297,Republican,Andrew Wheeler is the right person to lead @EPA. “Under his leadership EPA has issued commonsense policy regulations to protect our environment while allowing America’s economy to grow.” @EPWGOP Chair @SenJohnBarrasso speaks to Wheeler’s qualifications https://t.co/VfETnO6kUb,Senate of Republican,36,0.0,0.931,0.069,0.3818
298,Republican,"Per @DHSgov: 73% spike in fentanyl—a deadly opioid—seized at southern border.
 
@SpeakerPelosi last year: “We’ll not stop fighting until families can overcome the opioid epidemic.”
 
@SpeakerPelosi now? A border wall to stop the flow of fentanyl into the U.S. “is an immorality."" https://t.co/snfSXjcILN",Senate of Republican,43,0.0,0.869,0.131,0.5975
299,Republican,"“@SpeakerPelosi calls a barrier ‘immoral.’ Well to me, what’s immoral is not securing the southern border, it is not protecting the American people, and keeping our border and our country secure.” - @SenJohnBarrasso https://t.co/n0mOGvDzT4",Senate of Republican,34,0.177,0.766,0.057,-0.5207
300,Republican,"As heard on @CNN: 

@POTUS nominee for Attorney General, William Barr, “helped himself this morning without a doubt,” was a “very impressive witness” and “plainspoken.” https://t.co/hRBDPlgucb",Senate of Republican,26,0.0,0.875,0.125,0.5106
301,Republican,"FLASHBACK TO 2014:

""We now have an actual humanitarian crisis on the border"" — @BarackObama

#SecureOurBorder https://t.co/Fkxy7MtV3A",Senate of Republican,17,0.215,0.785,0.0,-0.6249
302,Republican,TUNE IN: Members of the @SenateGOP leadership team brief the press https://t.co/os2oy2Y3p3,Senate of Republican,12,0.0,1.0,0.0,0.0
303,Republican,Why do we need border security? This is why. These are the facts. #SecureOurBorder https://t.co/GZW7go3CNa,Senate of Republican,15,0.0,0.854,0.146,0.34
304,Republican,"🤔President Obama's Border Patrol chief has ""supported a wall since Day 1.""

https://t.co/LonWid6V1w",Senate of Republican,13,0.0,0.827,0.173,0.3182
305,Republican,Seven new #GOP senators have been sworn in. Welcome and follow @SenatorBraun @MarshaBlackburn @SenKevinCramer @SenMcSallyAZ @SenatorRomney @SenRickScott and @SenHawleyPress https://t.co/YkE1WHz4pV,Senate of Republican,20,0.0,0.864,0.136,0.4588
306,Republican,Why do we need border security? This is why. These are the facts. #SecureOurBorder https://t.co/dMpYb3p4Wy,Senate of Republican,15,0.0,0.854,0.146,0.34
307,Republican,View the @SenateGOP Conference Chairman’s full statement here: https://t.co/7PeRVwAWcO,Senate of Republican,9,0.0,1.0,0.0,0.0
308,Republican,"""The President made a strong case for border security. We know there is a crisis with an average of 60k illegal &amp; inadmissible immigrants reaching our border every month. It’s time for Democrats to stop playing politics w/ this security &amp; humanitarian crisis."" - @SenJohnBarrasso",Senate of Republican,45,0.178,0.612,0.21,-0.0516
309,Republican,"Since the Tax Cuts and Jobs Act became law, the U.S. has created more than 2.6 million jobs. https://t.co/TZdq7HZD0X",Senate of Republican,19,0.104,0.802,0.094,-0.0516
310,Republican,"The economy is growing at 3%, job gains are huge (312,000 in December), manufacturing is growing, and wages are up. The December jobs report is more good news for families, small businesses, manufacturers, and our country. https://t.co/CIktA8LOQM",Senate of Republican,37,0.0,0.739,0.261,0.8516
311,Republican,Democrats’ 2019 Agenda: Politics First https://t.co/GGdJ7DKVl3,Senate of Republican,6,0.0,1.0,0.0,0.0
312,Republican,"For the first time ever, the American economy has surpassed 150 million jobs. 5 million new jobs have been created since November 2016. https://t.co/uVJnVq65uf",Senate of Republican,24,0.0,0.917,0.083,0.25
313,Republican,"Hourly wages jumped to $27.48 increasing by 3.2% in the last year since the Tax Cuts &amp; Jobs Act was passed. This wage growth is BIG, BIG news. It's the best full-year gain since 2008.",Senate of Republican,35,0.051,0.714,0.235,0.8402
314,Republican,Workforce participation has begun to recover from historic lows with workers between ages 25-54 participating at the highest rate since 2008.,Senate of Republican,21,0.083,0.917,0.0,-0.2023
315,Republican,"Another BIG win in today’s #JobsReport. Workforce participation is up, wages are up, and the economy is strong, adding 312,000 jobs in December -- the most since last February. https://t.co/jhl6IiJg5S",Senate of Republican,30,0.0,0.798,0.202,0.7964
316,Republican,"HUGE: One full year since Republicans passed the Tax Cuts and Jobs Act, 2.6 million new jobs have been created, with a massive increase of 312,000 jobs in December. #JobsReport https://t.co/FITfW2pXha",Senate of Republican,31,0.062,0.732,0.206,0.6289
317,Republican,"“We are incredibly grateful for all the sacrifices our service members make, including being away from family and friends at this special time of the year. Because of them, Americans will again enjoy the holidays in safety and comfort.” – @JohnBoozman https://t.co/8BouJAbeKR",Senate of Republican,42,0.0,0.664,0.336,0.9493
318,Republican,"“I want to wish all of our brave men and women in uniform a happy Hanukkah, a merry Christmas, and happy new year. Thank you for your service and the sacrifices you’ve made on behalf of this great nation. We’re praying for your safety this holiday season.” – @SenatorBurr https://t.co/zInnZmv8RZ",Senate of Republican,50,0.0,0.514,0.486,0.9862
319,Republican,"“On behalf of the great state of Maine, thank you to all of our armed service members for the greatest gift of all: our freedom. God bless you, and happy holidays!” – @SenatorCollins https://t.co/udDFcZwher",Senate of Republican,34,0.0,0.483,0.517,0.9794
320,Republican,"“As a U.S. Marine, I humbly thank each one of you for the important role you play in keeping our country safe. … We’re thinking of you. We’re praying for your safe return. God Bless you, merry Christmas, and happy holidays.” 
– @SenToddYoung https://t.co/e82pSxjym4",Senate of Republican,44,0.0,0.525,0.475,0.9753
321,Republican,"“As a veteran, I know how hard it can be to be away from family &amp; friends during the holidays. To our troops serving at home, &amp; abroad, please know we appreciate your service &amp; sacrifice. I wish all our service members &amp; their families a blessed holiday season.” – @SenJoniErnst https://t.co/QurbLd8cg6",Senate of Republican,52,0.023,0.646,0.331,0.9559
322,Republican,Democrats used to support securing our border. #WhatChanged? https://t.co/QE4O0J5iOw,Senate of Republican,9,0.0,0.583,0.417,0.6124
323,Republican,Democrats like @SenFeinstein used to support a border wall. #WhatChanged? https://t.co/lqlfChy5k6,Senate of Republican,11,0.0,0.606,0.394,0.6369
324,Republican,"In 2013, every Senate Democrat voted for $46 billion in border security and 700 miles of fencing.  #WhatChanged? https://t.co/mq3lkmDUuK",Senate of Republican,19,0.0,0.882,0.118,0.34
325,Republican,"In 2006, 26 @SenateDems, including @SenSchumer, @SenFeinstein, and then Sens. Hillary Clinton and Barack Obama, voted to support a border wall. #WhatChanged? https://t.co/T5RukE1ezu",Senate of Republican,23,0.0,0.886,0.114,0.4019
326,Republican,Democrats used to support securing our border. #WhatChanged? https://t.co/c6DuZrtSlA,Senate of Republican,9,0.0,0.583,0.417,0.6124
327,Republican,"“Our military men and women make countless sacrifices for us year-round, and often spend the holidays away from their loved ones so we can be with ours. To those who serve both overseas and here at home: Thank you.” 
–@JohnCornyn https://t.co/8UlpFFZ8SA",Senate of Republican,41,0.0,0.809,0.191,0.8402
328,Republican,"“Whether you’re stationed in the U.S. or in more distant regions of the world, we are grateful for everything you do to keep us safe. … I am inspired by your patriotism, optimism, and willingness to serve.” – @SenatorFischer https://t.co/VIfZeprHlw",Senate of Republican,40,0.0,0.685,0.315,0.9287
329,Republican,"Here’s some good news→ Since @POTUS was elected, 4.6 million new jobs have been created. 

The unemployment rate is at its lowest level in nearly 50 years.

Job openings are at a near-record high.  

The economy is on track for its fastest annual growth in 13 years.",Senate of Republican,47,0.102,0.759,0.139,0.25
330,Republican,"“During this holiday season, we take time to remember all the things we’re thankful for, and that is especially true of our dedicated men &amp; women in uniform. We thank them for all they do to protect our country &amp; way of life. Merry Christmas and happy holidays.” – @SenJohnHoeven https://t.co/sDw6WF9KWR",Senate of Republican,51,0.0,0.629,0.371,0.9744
331,Republican,Senate Republicans have confirmed 85 judges this Congress. https://t.co/U4yAvbmRbr,Senate of Republican,9,0.0,1.0,0.0,0.0
332,Republican,Happy 95th birthday to an American hero.  🇺🇸 https://t.co/z818WWOYbY,Senate of Republican,9,0.0,0.49,0.51,0.8074
333,Republican,.@SenOrrinHatch is and always has been a fighter. We thank him for his years of service. 🥊 🇺🇸 https://t.co/TJJQOZGsZK,Senate of Republican,19,0.0,0.785,0.215,0.4767
334,Republican,Every good fighter knows when to hang up the gloves. But the Senate will miss having @SenOrrinHatch in the ring. 🥊 🇺🇸 https://t.co/AyolwgnNkV,Senate of Republican,23,0.064,0.757,0.179,0.4404
335,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/4Sv8AR0RwD,Senate of Republican,14,0.0,1.0,0.0,0.0
336,Republican,.@SenSchumer and @SenateDems are at it again: playing politics with the safety of the American people. https://t.co/MyQUpcJ1Ml,Senate of Republican,17,0.0,0.765,0.235,0.5574
337,Republican,"Let’s stop playing politics with America’s safety.
 
Then:
♦️Sen. Schumer supported $46B in funding to secure our border in 2013.
♦️“Illegal immigration will be a thing of the past.” – Sen. Schumer, 2013
 
Now:
♦️“The wall request is a non-starter.” – Sen. Schumer, 2018 https://t.co/3vScfNqNjJ",Senate of Republican,45,0.046,0.758,0.196,0.7269
338,Republican,Americans are confident in our thriving economy. https://t.co/hNXbk3cLZW,Senate of Republican,8,0.0,0.686,0.314,0.4939
339,Republican,"Let’s learn more about #opportunityzones.
♦️Q: Where did Opportunity Zones come from?
♦️A: Opportunity Zones were added to the tax code in 2017 by the #taxcutsandjobsact. https://t.co/4EEWVDWPGc",Senate of Republican,27,0.0,0.817,0.183,0.6808
340,Republican,"Let’s learn more about #opportunityzones. 
♦️Q: What is an Opportunity Zone?
♦️A: An Opportunity Zone is an economically distressed community where new investments, under certain conditions, may be eligible for preferential tax treatment. https://t.co/Nn1zGvcHz2",Senate of Republican,34,0.069,0.741,0.19,0.5994
341,Republican,The #TaxCutsandJobsAct has delivered on its promise to create jobs for hardworking Americans. https://t.co/4zuNYbluqv,Senate of Republican,14,0.0,0.732,0.268,0.5267
342,Republican,"With 85 total judges confirmed this Congress, Senate Republicans continue to shape the courts. https://t.co/abUhw1UrwW",Senate of Republican,15,0.0,1.0,0.0,0.0
343,Republican,"Let’s listen to @SenSchumer’s original take on border security.
 
We want to know why he’s now playing politics with the safety of the American people. https://t.co/pi1zjoFB4l",Senate of Republican,26,0.0,0.665,0.335,0.8225
344,Republican,"Do you remember when @SenSchumer supported $46B in funding to secure our border? We do.
 
Now, he claims that $5B to keep America safe is too much. What changed, Sen. Schumer? https://t.co/Fnp21vftYj",Senate of Republican,32,0.0,0.785,0.215,0.7882
345,Republican,Tune in live as @SenOrrinHatch delivers his farewell address on the Senate floor. https://t.co/JVTRhwg2VZ,Senate of Republican,14,0.0,1.0,0.0,0.0
346,Republican,Small business owners continue to demonstrate optimism by investing in their workforce. https://t.co/1S963XHcJq,Senate of Republican,13,0.0,0.774,0.226,0.5423
347,Republican,"Small business optimism continues with:
➡️Increasing wages
➡️Job creation
➡️Business investments https://t.co/v0tJ65QU5X",Senate of Republican,12,0.0,0.641,0.359,0.6808
348,Republican,"🚨Breaking🚨The Senate has just passed the #FarmBill, which will provide economic support for rural America. https://t.co/6CwzpjfgSG",Senate of Republican,16,0.0,0.847,0.153,0.4019
349,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/WZ5o0g9PMy,Senate of Republican,14,0.0,1.0,0.0,0.0
350,Republican,"“Judiciary Committee confirmed record number of federal judges”
 
More from Judiciary Committee member @MikeCrapo as he discusses the historic progress made for our judicial system this Congress.
https://t.co/MSRsgqV2sr",Senate of Republican,28,0.0,0.864,0.136,0.4767
351,Republican,"“U.S. Small-Business Owners’ Optimism Reaches New Heights”
 
Read more from @GallupNews as small business optimism hits a historic high. 
https://t.co/JGgdcsuNQk",Senate of Republican,20,0.0,0.661,0.339,0.802
352,Republican,The unemployment rate holds steady at the lowest rate since 1969. https://t.co/wteDU8qZmX,Senate of Republican,12,0.355,0.645,0.0,-0.6705
353,Republican,"“An Idaho veteran reflects on his service”
 
Read more as @MikeCrapo shares a touching tribute to the service of veterans, written by 88-year-old veteran Ted M. Boyce.👇
https://t.co/fkJiA8U90Z",Senate of Republican,28,0.0,0.913,0.087,0.3535
354,Republican,"“Supporting our neighbors”
 
Read on as @SenatorFischer discusses “the backbone of our communities”: entrepreneurs and small business owners.
https://t.co/rAPKGOza3L",Senate of Republican,19,0.0,1.0,0.0,0.0
355,Republican,"Leader McConnell paid tribute to @GeorgeHWBush on the Senate floor this week.
“Year after year, post after post, George Bush stayed the course. And he helped his country do the same.” 

– @SenateMajLdr #Remembering41 #Bush41 https://t.co/VQGZsorV7k",Senate of Republican,36,0.0,1.0,0.0,0.0
356,Republican,"“The old ideas are new again because they are not old, they are timeless: duty, sacrifice, commitment, and a patriotism that finds its expression in taking part and pitching in.” 🇺🇸

– @GeorgeHWBush #Remembering41 https://t.co/JhpmcnRIEP",Senate of Republican,35,0.0,0.925,0.075,0.3818
357,Republican,"President @GeorgeHWBush left a lasting legacy on our country. Today, we bid farewell to an amazing man, a strong leader, and a loving father and husband. #Remembering41 https://t.co/awAEe0L0k1",Senate of Republican,28,0.0,0.667,0.333,0.9001
358,Republican,"“I do not fear what is ahead, for our problems are large, but our heart is larger. Our challenges are great, but our will is greater.“
 
-@GeorgeHWBush #Remembering41 https://t.co/QWfCG7jkj8",Senate of Republican,29,0.052,0.699,0.249,0.7943
359,Republican,"“I do not fear what is ahead, for our problems are large, but our heart is larger. Our challenges are great, but our will is greater.“
 
-@GeorgeHWBush #Remembering41 https://t.co/QWfCG7jkj8",Senate of Republican,29,0.052,0.699,0.249,0.7943
360,Republican,President Bush was the first vice president since 1836 elected to the presidency immediately following the term of the president he had served. #Remembering41 https://t.co/zMP87crzel,Senate of Republican,25,0.0,1.0,0.0,0.0
361,Republican,The USS George H.W. Bush was the second aircraft carrier to be named after a former naval aviator and the second to be named after a former living president. https://t.co/Dal4Eej5b6,Senate of Republican,30,0.0,1.0,0.0,0.0
362,Republican,.@SenAlexander served as President Bush’s secretary of education from 1990-1993. https://t.co/0mX6gO7kK4,Senate of Republican,11,0.0,1.0,0.0,0.0
363,Republican,George H.W. Bush went to Yale after his military service and served as captain of the baseball team. It was there that he met Babe Ruth. https://t.co/jLCMdxfuAL,Senate of Republican,27,0.0,1.0,0.0,0.0
364,Republican,George H.W. Bush’s plane was shot down in 1944 after an attack on Japanese installations on the island of Chichi Jima. https://t.co/AwV0eD4ooF,Senate of Republican,22,0.129,0.871,0.0,-0.4767
365,Republican,"George H.W. Bush was one of the youngest naval aviators in American history, commissioned in the U.S. Navy Reserve as an ensign just short of his 19th birthday. https://t.co/2HOnTcIjai",Senate of Republican,29,0.0,1.0,0.0,0.0
366,Republican,We will remember President @GeorgeHWBush as a man of great decency who dedicated his life to the service of the American people. Here are some facts that underscore what an incredible life he lived. #Remembering41 https://t.co/xyiStLvyKO,Senate of Republican,36,0.0,0.823,0.177,0.7964
367,Republican,"Statesman. Leader. Husband. Father. 
 
#41 https://t.co/fiNqVF8Y3l",Senate of Republican,6,0.0,1.0,0.0,0.0
368,Republican,"Happening Now: Former President @GeorgeHWBush arrival ceremony at the U.S. Capitol Rotunda.
https://t.co/wbwMOpqqyP",Senate of Republican,13,0.0,1.0,0.0,0.0
369,Republican,"Today at approx. 5 p.m. ET: Tune in for the arrival ceremony of former President @GeorgeHWBush at the United States Capitol.
https://t.co/wbwMOp8Paf",Senate of Republican,22,0.0,0.877,0.123,0.4215
370,Republican,"Tune in today at approx. 5 p.m. ET as former President @GeorgeHWBush arrives to lie in state at the United States Capitol.
https://t.co/wbwMOpqqyP",Senate of Republican,23,0.0,0.882,0.118,0.4215
371,Republican,Happy Hanukkah and Chag Sameach to those celebrating the Festival of Lights. https://t.co/oLa5D8o50U,Senate of Republican,13,0.0,0.485,0.515,0.891
372,Republican,"Former President George H.W. Bush lived a life dedicated to the nation and his family. We will miss you, 41.
Photo: @Bush41Library https://t.co/u7vkMv9Eql",Senate of Republican,23,0.065,0.813,0.122,0.34
373,Republican,"""Now if there is a defining characteristic of @SenOrrinHatch it's that he listens. Whether to fellow senators, the people of Utah, or the people of the United States, Sen. Hatch listens and works to find a mutually beneficial outcome."" 
-@SenBillCassidy https://t.co/GfCh6HivI8",Senate of Republican,41,0.0,0.867,0.133,0.6908
374,Republican,"""There's just so much to say about Chairman Hatch; it's hard to encapsulate his success in this body.""

Listen below as @SenToomey speaks about @SenOrrinHatch ahead of Sen. Hatch's retirement from the U.S. Senate. https://t.co/KcV4WNqFtu",Senate of Republican,35,0.037,0.866,0.097,0.5106
375,Republican,"""You know what? Some people come here because they want to be somebody. @senorrinhatch came here because he wanted to do something for people."" - @senrobportman https://t.co/2ZWPer86Mb",Senate of Republican,27,0.0,0.951,0.049,0.0772
376,Republican,"Ahead of @SenOrrinHatch’s retirement, members of the @SenateGOP reflect on his legacy.

 ""He has brought honor, humility, humor, and heart to this institution.” 
– @ChuckGrassley https://t.co/w9hLAZehwR",Senate of Republican,26,0.0,0.813,0.187,0.6486
377,Republican,President Trump’s judicial nominees will have a big impact on the federal bench. https://t.co/34UQ6ZSIk5,Senate of Republican,14,0.0,1.0,0.0,0.0
378,Republican,"“I’m proud that tax reform is making life better for American families.”
Hear more as @SenJohnThune talks about the results that #taxreform has delivered for hardworking American families. https://t.co/AxjXw4eizF",Senate of Republican,29,0.0,0.818,0.182,0.7184
379,Republican,"“U.S. Economy Grew at Unrevised 3.5% Pace in Third Quarter""
 
U.S. economic growth remains strong. Read more in @business. ⤵️
https://t.co/8jIMFbOMu1",Senate of Republican,21,0.0,0.763,0.237,0.7096
380,Republican,A record-high percentage of small business owners feel optimistic about the health of our economy. https://t.co/d6YaLDj050,Senate of Republican,16,0.0,0.859,0.141,0.3182
381,Republican,"By working together, Republicans have carried out the work Americans sent us to Washington to do to help improve their everyday lives. https://t.co/TtG6zlCzMi",Senate of Republican,23,0.0,0.789,0.211,0.6808
382,Republican,"“US third-quarter GDP growth unrevised at 3.5%”
 
Read more as the #taxcutsandjobsact continues to drive growth.👇
https://t.co/RczahDtmSX",Senate of Republican,17,0.0,0.86,0.14,0.3818
383,Republican,"“Over the last 30-plus years, some of our greatest legislative accomplishments have been the product of a divided government.”
Hear more from @SenJohnThune as he discusses the chance for productivity in a divided government. https://t.co/aKTElcySF6",Senate of Republican,35,0.0,0.833,0.167,0.7351
384,Republican,"“Implementation matters: Making certain the VA Mission Act will work for veterans”
 
More from @JerryMoran as he discusses the importance of supporting our veterans through reforms made in the #VAMission Act of 2018. ⤵️
https://t.co/HDTqqI6hI1",Senate of Republican,35,0.0,0.783,0.217,0.765
385,Republican,Great news for hardworking Americans. 🙌  #TaxReform https://t.co/6RGVXmDhNM,Senate of Republican,8,0.0,0.594,0.406,0.6249
386,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/a4BT3zzrHZ,Senate of Republican,14,0.0,1.0,0.0,0.0
387,Republican,"“Renewed Trust”
 
Read below as @SenatorFischer discusses many accomplishments produced by the Republican-led Congress that have benefitted Nebraskans and the American people.⤵️
https://t.co/3iGlGkc7Ur",Senate of Republican,23,0.0,0.891,0.109,0.4019
388,Republican,"“Policies are moving economy in the right direction” Read more from @JohnBoozman on the strength of our economy thanks to the #TaxCutsandJobsAct and pro-job, pro-growth Republican policies.
https://t.co/gC0Pot3VSd",Senate of Republican,28,0.0,0.81,0.19,0.7269
389,Republican,"Thanks to Republicans’ pro-growth agenda, the unemployment rate has dropped to 3.7%. https://t.co/lVFa0sw6MJ",Senate of Republican,13,0.173,0.655,0.173,0.0
390,Republican,“The Senate continues to produce major accomplishments that directly improve the lives of the American people.” – @SenateMajLdr https://t.co/GhDkDJlwXj,Senate of Republican,19,0.0,0.854,0.146,0.4404
391,Republican,"“U.S. Industrial Production Edged Up in October”
 
The manufacturing industry remains strong, thanks in part to low unemployment rates and business investments resulting from the #taxcutsandjobsact.
https://t.co/t9ZOQ6dRpl",Senate of Republican,27,0.146,0.673,0.181,0.296
392,Republican,"Happy Thanksgiving! Today, we give thanks for life’s blessings and for our opportunity to serve the people of this great nation. #HappyThanksgiving

https://t.co/roPqia03bE",Senate of Republican,23,0.0,0.499,0.501,0.9588
