,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
363,Republican,Today at approx. 5 p.m. ET: Tune in for the arrival ceremony of former President @GeorgeHWBush at the United States… https://t.co/QGKUIZcPCh,Senate GOP,21,0.0,0.872,0.128,0.4215
364,Republican,Tune in today at approx. 5 p.m. ET as former President @GeorgeHWBush arrives to lie in state at the United States C… https://t.co/AdVYCi1AJG,Senate GOP,23,0.0,0.882,0.118,0.4215
365,Republican,Happy Hanukkah and Chag Sameach to those celebrating the Festival of Lights. https://t.co/oLa5D8o50U,Senate GOP,13,0.0,0.485,0.515,0.891
366,Republican,"Former President George H.W. Bush lived a life dedicated to the nation and his family. We will miss you, 41.
Photo:… https://t.co/ae33T9u3HM",Senate GOP,22,0.068,0.805,0.127,0.34
367,Republican,"""Now if there is a defining characteristic of @SenOrrinHatch it's that he listens. Whether to fellow senators, the… https://t.co/qPeyNQuHiI",Senate GOP,19,0.0,1.0,0.0,0.0
368,Republican,"""There's just so much to say about Chairman Hatch; it's hard to encapsulate his success in this body.""

Listen belo… https://t.co/C5tti9nXdg",Senate GOP,21,0.058,0.788,0.154,0.5106
369,Republican,"""You know what? Some people come here because they want to be somebody. @senorrinhatch came here because he wanted… https://t.co/905Jf0d36D",Senate GOP,20,0.0,0.936,0.064,0.0772
370,Republican,"Ahead of @SenOrrinHatch’s retirement, members of the @SenateGOP reflect on his legacy.

 ""He has brought honor, hum… https://t.co/ddjViw0MXb",Senate GOP,18,0.0,0.842,0.158,0.4939
371,Republican,President Trump’s judicial nominees will have a big impact on the federal bench. https://t.co/34UQ6ZSIk5,Senate GOP,14,0.0,1.0,0.0,0.0
372,Republican,"“I’m proud that tax reform is making life better for American families.”
Hear more as @SenJohnThune talks about the… https://t.co/Y74ddcotMU",Senate GOP,20,0.0,0.75,0.25,0.7184
373,Republican,"“U.S. Economy Grew at Unrevised 3.5% Pace in Third Quarter""
 
U.S. economic growth remains strong. Read more in… https://t.co/8YlcheAqld",Senate GOP,19,0.0,0.742,0.258,0.7096
374,Republican,A record-high percentage of small business owners feel optimistic about the health of our economy. https://t.co/d6YaLDj050,Senate GOP,16,0.0,0.859,0.141,0.3182
375,Republican,"By working together, Republicans have carried out the work Americans sent us to Washington to do to help improve th… https://t.co/J9sIG3Nj2o",Senate GOP,21,0.0,0.772,0.228,0.6808
376,Republican,"“US third-quarter GDP growth unrevised at 3.5%”
 
Read more as the #taxcutsandjobsact continues to drive growth.👇
https://t.co/RczahDtmSX",Senate GOP,17,0.0,0.86,0.14,0.3818
377,Republican,"“Over the last 30-plus years, some of our greatest legislative accomplishments have been the product of a divided g… https://t.co/mYO1yeR35q",Senate GOP,20,0.0,0.811,0.189,0.6369
378,Republican,"“Implementation matters: Making certain the VA Mission Act will work for veterans”
 
More from @JerryMoran as he di… https://t.co/Ci6fYyD6nf",Senate GOP,19,0.0,0.842,0.158,0.296
379,Republican,Great news for hardworking Americans. 🙌  #TaxReform https://t.co/6RGVXmDhNM,Senate GOP,8,0.0,0.594,0.406,0.6249
380,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/a4BT3zzrHZ,Senate GOP,14,0.0,1.0,0.0,0.0
381,Republican,"“Renewed Trust”
 
Read below as @SenatorFischer discusses many accomplishments produced by the Republican-led Congr… https://t.co/6DJ7R1NoqF",Senate GOP,15,0.0,1.0,0.0,0.0
382,Republican,“Policies are moving economy in the right direction” Read more from @JohnBoozman on the strength of our economy tha… https://t.co/l9PiRGUPvP,Senate GOP,20,0.0,0.856,0.144,0.4939
383,Republican,"Thanks to Republicans’ pro-growth agenda, the unemployment rate has dropped to 3.7%. https://t.co/lVFa0sw6MJ",Senate GOP,13,0.173,0.655,0.173,0.0
384,Republican,“The Senate continues to produce major accomplishments that directly improve the lives of the American people.” –… https://t.co/8yCtmBb37I,Senate GOP,18,0.0,0.854,0.146,0.4404
385,Republican,"“U.S. Industrial Production Edged Up in October”
 
The manufacturing industry remains strong, thanks in part to low… https://t.co/MSeQq9F2qG",Senate GOP,18,0.0,0.721,0.279,0.7351
386,Republican,"Happy Thanksgiving! Today, we give thanks for life’s blessings and for our opportunity to serve the people of this… https://t.co/URhwPBxkhI",Senate GOP,20,0.0,0.548,0.452,0.9215
387,Republican,“This time of year reminds us of all we have been blessed to receive for which we are truly grateful–for the blessi… https://t.co/MFVEAaDIOY,Senate GOP,23,0.0,0.755,0.245,0.7783
388,Republican,“Thanksgiving is a good time to look back and thank the Lord for the blessings that we have received. Our kids and… https://t.co/UFcsnp7L90,Senate GOP,23,0.0,0.681,0.319,0.836
389,Republican,“I’m thankful to be spending Thanksgiving with the outstanding men and women of Fort Riley in Kansas. Robba and I a… https://t.co/n0Ii1heaxz,Senate GOP,22,0.0,0.712,0.288,0.8271
390,Republican,"“Whether it’s family, friends, good health, the selfless servicemen and women who protect our freedoms every day, o… https://t.co/CJ4nd2B7oo",Senate GOP,19,0.0,0.581,0.419,0.8689
391,Republican,"""I'm thankful for my sweet wife Cindy, as we celebrate our 32nd wedding anniversary on Thanksgiving Day this year.""… https://t.co/OF1P0TQtEZ",Senate GOP,20,0.0,0.62,0.38,0.886
392,Republican,"""I'm thankful for veterans like WWII veteran Mr. Ralph Rumsey of Woodstock, G.A., whom I had the honor of presentin… https://t.co/a8KNWjSjQ7",Senate GOP,21,0.0,0.644,0.356,0.8555
393,Republican,"""I'm thankful for veterans like WWII veteran Mr. Ralph Rumsey of Woodstock, G.A., whom I had the honor of presentin… https://t.co/a8KNWjSjQ7",Senate GOP,21,0.0,0.644,0.356,0.8555
394,Republican,"""This year, I’m especially thankful for three things: the opportunity to serve as a U.S. Senator for the great stat… https://t.co/UuuhCj6f9V",Senate GOP,21,0.0,0.609,0.391,0.8977
395,Republican,"""I am incredibly thankful for the opportunity to serve the people of Tennessee &amp; our country. It has been the great… https://t.co/gyaS7zvham",Senate GOP,22,0.0,0.746,0.254,0.7778
396,Republican,Thanksgiving is a time to show gratitude. Senate Republicans reflect on what they are most thankful for this Thanks… https://t.co/l4Y6thMqkl,Senate GOP,20,0.0,0.7,0.3,0.807
397,Republican,"Peas and Carrots, of Huron, South Dakota, are the stars of this year’s Presidential Turkey Pardon. Watch live below… https://t.co/2f2sdxe6Nf",Senate GOP,20,0.0,0.892,0.108,0.3182
398,Republican,"Who will @POTUS pardon? In the comments below, use 🥕 if you think it's Carrots and 💚 if you think it's Peas.… https://t.co/eAAu7KzfeM",Senate GOP,23,0.0,0.897,0.103,0.3182
399,Republican,".@POTUS is about to pardon a Thanksgiving turkey. Watch as these lucky, feathered friends arrive in our nation’s ca… https://t.co/DfFCNxcLuA",Senate GOP,20,0.0,0.661,0.339,0.802
400,Republican,"Peas and Carrots have arrived in Washington, D.C. Before their fate is sealed, watch their journey from Huron, Sout… https://t.co/js8NEdGudh",Senate GOP,20,0.0,1.0,0.0,0.0
401,Republican,"“U.S. Factory Production Expands for Fifth Consecutive Month”
 
Great news for hardworking Americans as our manufac… https://t.co/yhIBI0RrzZ",Senate GOP,17,0.0,0.732,0.268,0.6705
402,Republican,"This Congress, Senate Republicans have achieved a strong record of results to improve the lives of the American peo… https://t.co/PTk4KbDvLs",Senate GOP,20,0.0,0.733,0.267,0.7351
403,Republican,It’s National Veterans and Military Families Month. This year’s National Defense Authorization Act gave our troops… https://t.co/idIdkS3ybN,Senate GOP,17,0.0,0.914,0.086,0.128
404,Republican,"“Will Dems work with us, or simply put partisan politics ahead of country?”
 
Read on as @SenateMajLdr discusses th… https://t.co/jx5OwQ0PJU",Senate GOP,20,0.0,1.0,0.0,0.0
405,Republican,Momentum continues as Americans reap the benefits from major accomplishments produced by Senate Republicans this Co… https://t.co/I2kNp3uMAi,Senate GOP,17,0.0,0.86,0.14,0.3818
406,Republican,"It’s National Veterans and Military Families Month.
 
This year, Senate Republicans passed important reforms to hel… https://t.co/p8INRPxm8Z",Senate GOP,17,0.0,0.899,0.101,0.2023
407,Republican,Thank you @senorrinhatch for your years of service to our nation. https://t.co/KHI7Ppfqa1,Senate GOP,12,0.0,0.815,0.185,0.3612
408,Republican,“Small-Business Confidence Stays at a Near-Record High” More below in the @WSJ as small-business confidence remains… https://t.co/DKMLnt4A0O,Senate GOP,17,0.0,0.68,0.32,0.765
409,Republican,"Senate Republicans in the 115th Congress are getting things done.
➡️ Growing our economy
➡️ Combating opioids
➡️ Co… https://t.co/lz7k1t3zca",Senate GOP,20,0.0,0.918,0.082,0.1779
410,Republican,"“Policies are moving economy in the right direction”
 
Read more from @JohnBoozman as he discusses the strong econo… https://t.co/Zr0lG2wGIE",Senate GOP,19,0.0,0.845,0.155,0.5106
411,Republican,https://t.co/ZAOsUgYaMF,Senate GOP,1,0.0,1.0,0.0,0.0
412,Republican,We are pleased to welcome the new Republican senators-elect for the 116th Congress. https://t.co/x4XkoN1p48,Senate GOP,14,0.0,0.67,0.33,0.7096
413,Republican,"Congratulations to the new @SenateGOP vice chairwoman, @SenJoniErnst. We look forward to your leadership. https://t.co/nMUG0fn3Pt",Senate GOP,15,0.0,0.782,0.218,0.5994
414,Republican,The Senate has just passed the Coast Guard Authorization Act of 2018 to help ensure our waters are safe and secure. https://t.co/hNBP7YBkF8,Senate GOP,22,0.0,0.629,0.371,0.8625
415,Republican,Congratulations to outgoing @SenateGOP Chairman @SenJohnThune. We know you will serve the American people well as S… https://t.co/ycSifQy4mP,Senate GOP,18,0.0,0.647,0.353,0.802
416,Republican,"Congratulations to the new @SenateGOP chairman, @SenJohnBarrasso. https://t.co/s2nJ7Y4n43",Senate GOP,8,0.0,0.642,0.358,0.5994
417,Republican,Tune in now as the newest members of the @SenateGOP leadership team brief the press. https://t.co/igXCZyEIvR,Senate GOP,16,0.0,1.0,0.0,0.0
418,Republican,"The Senate is working to pass the Coast Guard Authorization Act of 2018 which:
➡️Supports maritime drug &amp; border en… https://t.co/Bed5AeZcy6",Senate GOP,21,0.0,1.0,0.0,0.0
419,Republican,Watch as combat war veteran @SenJoniErnst goes on a ruck march to the Washington Monument with fellow veterans and… https://t.co/O6pluCyDVt,Senate GOP,20,0.27,0.73,0.0,-0.743
420,Republican,"Today, we honor our veterans, including @SenPatRoberts who served in the Marines from 1958 to 1962. To all who serv… https://t.co/KGV9tsAsj0",Senate GOP,21,0.0,0.862,0.138,0.4939
421,Republican,"To all of those who served, thank you. #VeteransDay https://t.co/KkcQafQ5It",Senate GOP,10,0.0,0.783,0.217,0.3612
422,Republican,"“Consumer sentiment tops expectations in November, stays on pace for best year since 2000”
 
Read more below as a s… https://t.co/cpoZifN8kq",Senate GOP,21,0.0,0.706,0.294,0.8176
423,Republican,"“There are more than 7 million job openings, near a record high and way more than people unemployed”
 
Read on in… https://t.co/h8uJDJBDvF",Senate GOP,22,0.0,1.0,0.0,0.0
424,Republican,"This week, we celebrate service members, veterans, and military spouse entrepreneurs during National Veterans Small… https://t.co/id5QZLCWf6",Senate GOP,16,0.0,0.802,0.198,0.5719
425,Republican,"As we prepare to celebrate Veterans Day, we also applaud veteran entrepreneurs during @SBAgov's National Veterans S… https://t.co/FhVeUfk44A",Senate GOP,18,0.0,0.705,0.295,0.7717
426,Republican,"“It is indeed a good morning for Senate Republicans.” 
– @SenateMajLdr
 
Congratulations to the newest Senators-ele… https://t.co/kyOJ9q0Zwx",Senate GOP,17,0.0,0.657,0.343,0.7783
427,Republican,"“October service sector growth strong as economy remains hot”
 
The U.S. services sector continues to exceed expect… https://t.co/h5lbke1Yj3",Senate GOP,18,0.0,0.731,0.269,0.7096
428,Republican,"Thanks to a thriving economy, the unemployment rate for Hispanics has reached the lowest level since 1973. https://t.co/tzOhevDwXC",Senate GOP,18,0.241,0.57,0.189,-0.296
429,Republican,"“Wages Rise at Fastest Rate in Nearly a Decade as Hiring Jumps”
 
The latest jobs report shows great news for hardw… https://t.co/jogyk380vs",Senate GOP,22,0.0,0.83,0.17,0.6249
430,Republican,"Thanks to Republicans’ pro-growth, pro-jobs agenda, Americans are getting back to work.🙌 https://t.co/S3oiukqeJY",Senate GOP,13,0.0,0.805,0.195,0.4404
431,Republican,"“The U.S. economy added 250,000 jobs in October, unemployment stays at 3.7 percent” Read more in the… https://t.co/cyyPSy0eR7",Senate GOP,18,0.146,0.854,0.0,-0.4404
432,Republican,"Hardworking Americans are seeing the benefits from Republicans’ pro-growth, pro-jobs policies. https://t.co/vxeQ52njlN",Senate GOP,12,0.0,0.809,0.191,0.3818
433,Republican,"“Jobs blowout with 250,000 added in October, soaring past expectations” Hardworking Americans have a lot to be happ… https://t.co/i2XKiCJtnq",Senate GOP,19,0.0,1.0,0.0,0.0
434,Republican,"“Wages rise at fastest pace in nine years as U.S. adds 250,000 jobs in October”
 
Thanks to a strong job market, mo… https://t.co/8TLngF6Uze",Senate GOP,23,0.0,0.763,0.237,0.7351
435,Republican,“U.S. Payrolls Rise More Than Forecast as Wage Gains Hit 3.1%” More below as the economy continues its growth strea… https://t.co/70mjqmxqx5,Senate GOP,21,0.0,0.792,0.208,0.6124
436,Republican,"This October, hardworking Americans saw:
✔️Strong job growth
✔️Unemployment at a 49-year low
✔️The largest year-ove… https://t.co/VdiDqQgsxG",Senate GOP,17,0.112,0.749,0.139,0.128
437,Republican,"“U.S. added 250,000 jobs in October, continuing economy’s growth streak”
 
The strong economic figures keep coming… https://t.co/ooyRsYtQtv",Senate GOP,17,0.0,0.718,0.282,0.7096
438,Republican,The unemployment rate holds steady at the lowest rate since 1969. https://t.co/7AESDEYDPF,Senate GOP,12,0.355,0.645,0.0,-0.6705
439,Republican,"Great news for hardworking Americans → 

Average hourly private-sector wages have seen the largest year-over-year i… https://t.co/pvjlxUkn74",Senate GOP,17,0.0,0.785,0.215,0.6249
440,Republican,"Thanks to the Republican pro-growth, pro-jobs agenda, the economy added 250,000 jobs in October, beating expectatio… https://t.co/hXOftbwWUY",Senate GOP,17,0.144,0.718,0.139,-0.0258
441,Republican,"""Payrolls smash estimates with gain of 250,000, wage gains pass 3% for first time since recession"" 
Read more as jo… https://t.co/gtbbXlEAz7",Senate GOP,21,0.105,0.677,0.218,0.4588
442,Republican,"With strong growth in the economy, U.S. job openings have hit a record high. https://t.co/wgFYb373WG",Senate GOP,15,0.0,0.67,0.33,0.7096
443,Republican,"In 2018, small businesses saw record highs in:
♦️Job openings
♦️Job creation
♦️Wage increases
♦️Profit growth
♦️Inv… https://t.co/HO42YUz0tO",Senate GOP,18,0.0,0.773,0.227,0.5719
444,Republican,Small business optimism continued on its longest positive trend for the 23rd month in September. https://t.co/cTeStNYUfh,Senate GOP,16,0.0,0.664,0.336,0.7964
445,Republican,Consumer confidence for those age 55 and over hit close to an 18-year high in September. https://t.co/qC4arhHqez,Senate GOP,17,0.0,0.829,0.171,0.5106
446,Republican,"“Small business optimism rising, more hiring planned” 

Read results from Capital One’s Small Business Growth Index… https://t.co/SeUbaICaAR",Senate GOP,17,0.0,0.711,0.289,0.7269
447,Republican,"➡️Before the 2016 election:
The @NFIB reported that regulation was the top concern for small businesses about 45 pe… https://t.co/bjGo6k7X23",Senate GOP,20,0.0,0.913,0.087,0.2023
448,Republican,"Hardworking Americans are seeing the benefits of a strong U.S. economy, including bigger paychecks. https://t.co/sHjUgz4uIY",Senate GOP,15,0.0,0.67,0.33,0.7096
449,Republican,"Thanks to a strong U.S. economy, more women are entering the workforce. https://t.co/HBY1Rh5nUS",Senate GOP,13,0.0,0.617,0.383,0.7351
450,Republican,“U.S. Economy Grew At A 3.5 Percent Rate In 3rd Quarter” Read more in @NPR as strong economic growth “puts the econ… https://t.co/OxRolZX1rJ,Senate GOP,23,0.0,0.772,0.228,0.7096
451,Republican,"The last time the unemployment rate was this low, the Boeing 747 made its debut. https://t.co/d6ey0gZuWL",Senate GOP,16,0.274,0.726,0.0,-0.6457
452,Republican,The #TaxCutsandJobsAct reduced the federal income tax burden for tens of millions of American families. Under the n… https://t.co/wH5yKUqfvn,Senate GOP,19,0.139,0.861,0.0,-0.4404
453,Republican,Women are seeing the benefits of a strong U.S. economy. https://t.co/ZmBDpXdMs4,Senate GOP,11,0.0,0.576,0.424,0.7096
454,Republican,"The last time the unemployment rate was this low, the battery-powered smoke detector was invented. https://t.co/KY9bJUvM0S",Senate GOP,16,0.274,0.726,0.0,-0.6457
455,Republican,"Thanks to a thriving economy, the U.S. is back on top. https://t.co/ZhOLLpNXlC",Senate GOP,12,0.0,0.657,0.343,0.5719
456,Republican,Americans are feeling positive about a thriving U.S. economy. https://t.co/TLTNzghTPD,Senate GOP,10,0.0,0.579,0.421,0.6249
457,Republican,47 people die every day from overdoses involving prescription opioids. Protect your family and friends. Find a disp… https://t.co/IJ9ImLqqll,Senate GOP,19,0.159,0.61,0.232,0.2023
458,Republican,Today is Prescription Drug #TakeBackDay. Check your medicine cabinet for unused or expired prescription drugs and v… https://t.co/ETtmAbpVyW,Senate GOP,18,0.0,1.0,0.0,0.0
459,Republican,"“The U.S. economy grew at a 3.5% pace in the third quarter, faster than expected” Read more in @CNBC as strong econ… https://t.co/WvvAlYzflc",Senate GOP,23,0.0,0.864,0.136,0.5106
460,Republican,"Thanks to Republicans’ pro-growth policies, the economy continues to thrive. https://t.co/DHCSMe6nDd",Senate GOP,11,0.0,0.775,0.225,0.4404
461,Republican,"Thanks to Republican-led #TaxReform, Americans are able to save for their future needs. https://t.co/foqGIsESDz",Senate GOP,14,0.0,0.663,0.337,0.7269
462,Republican,The #TaxCutsandJobsAct included benefits that help Americans keep more of their hard-earned money. Under the new sy… https://t.co/jwsONLbk5o,Senate GOP,18,0.0,0.751,0.249,0.6486
463,Republican,Republican-led tax reform has resulted in higher wages and more jobs. https://t.co/bitxMKZbTQ,Senate GOP,12,0.0,1.0,0.0,0.0
464,Republican,"Today, the U.S. Senate worked with the @DEAHQ to host Federal Take Back Day – where members of the Senate community… https://t.co/BN3EB0ZHKG",Senate GOP,22,0.0,1.0,0.0,0.0
465,Republican,"The #TaxCutsandJobsAct doubled the child tax credit from $1,000 to $2,000 to allow families to better provide for t… https://t.co/45GP1P1gpz",Senate GOP,20,0.0,0.697,0.303,0.7506
466,Republican,"The #TaxCutsandJobsAct provides real benefits for American families.
 
Under the old system: 
➡️ Families struggled… https://t.co/gdWfMeHldt",Senate GOP,16,0.0,0.852,0.148,0.3818
467,Republican,"“Strong economy draws more women into the workforce”
 
A strong economy yields benefits for women as labor-force pa… https://t.co/jjLN5tzPqP",Senate GOP,19,0.0,0.731,0.269,0.7096
468,Republican,“US economy showing momentum as leading indicators rise for 12th straight month in September” Read more below from… https://t.co/tU0hy9bnW0,Senate GOP,19,0.0,0.905,0.095,0.2263
469,Republican,"Women are seeing the benefits of a thriving economy.
 
“Strong Economy Draws Women into U.S. Labor Force” More belo… https://t.co/ejEKQJfgbh",Senate GOP,20,0.0,0.874,0.126,0.3818
470,Republican,“Jobless claims drop … stick to a near 50-year low”  A strong economy continues to yield results for hardworking Am… https://t.co/LrvDnyfuTT,Senate GOP,21,0.098,0.748,0.154,0.296
471,Republican,"""U.S. Is World's Most Competitive Economy for First Time in a Decade"" 

Thanks to strong economic growth, the U.S.… https://t.co/4OLNmj2DHv",Senate GOP,20,0.0,0.582,0.418,0.8687
472,Republican,“I’m proud of our vote to confirm Justice Brett Kavanaugh” Read more as @SenateMajLdr discusses Senate confirmation… https://t.co/nHVVRBbRwQ,Senate GOP,18,0.0,0.711,0.289,0.7579
473,Republican,"Republicans' pro-growth, pro-jobs agenda continues to produce results➡️

""U.S. named the world's most competitive e… https://t.co/kCBYMCwOdW",Senate GOP,16,0.0,0.883,0.117,0.2484
474,Republican,“How the internet is now a fairer place for songwriters” Read more from @SenAlexander about the… https://t.co/RgxnSfiEFk,Senate GOP,17,0.0,1.0,0.0,0.0
475,Republican,“Trump Gives Farmers a Jolt of Fuel” Read more from @ChuckGrassley and @SenJoniErnst as Republicans continue to sup… https://t.co/TzX86l6OMv,Senate GOP,19,0.0,1.0,0.0,0.0
476,Republican,"Great news ➡️
 
“The U.S. Is Ranked the World’s Most Competitive Economy for First Time Since 2008” Read more in… https://t.co/WDUaHl9an7",Senate GOP,21,0.0,0.757,0.243,0.7264
477,Republican,"The last time the unemployment rate was this low, astronauts walked on the moon. https://t.co/nIwRjjp6PS",Senate GOP,15,0.289,0.711,0.0,-0.6457
478,Republican,“U.S. Unemployment Rate Falls to Lowest Level Since 1969” Read more in the @WSJ as jobless claims drop to the lowes… https://t.co/eg7ckpZD9O,Senate GOP,22,0.286,0.714,0.0,-0.765
479,Republican,“U.S. job openings climb to record 7.1 million – exceed number of unemployed Americans” Read more in @MarketWatch a… https://t.co/ioa6Dz11wW,Senate GOP,20,0.0,0.933,0.067,0.0772
480,Republican,"This Congress, Senate Republicans have achieved a strong record of results to improve the lives of the American peo… https://t.co/71v0nRRaff",Senate GOP,20,0.0,0.733,0.267,0.7351
481,Republican,Hardworking Americans continue to reap the benefits from a strong U.S. economy. https://t.co/UwQIqUGkCP,Senate GOP,13,0.0,0.629,0.371,0.7096
482,Republican,“U.S. employers post record number of open jobs in August” More in the @seattletimes as strong economic growth cont… https://t.co/EaNHJubxjd,Senate GOP,20,0.0,0.702,0.298,0.7351
483,Republican,"The U.S. economy is taking off.🚀
 
Jobless claims have reached the lowest level in nearly 50 years. https://t.co/S5THJvtZ4K",Senate GOP,18,0.13,0.8,0.07,-0.296
484,Republican,The good news keeps coming for hardworking Americans thanks to a thriving U.S. economy. https://t.co/dJWOQtlZWj,Senate GOP,15,0.0,0.674,0.326,0.7003
485,Republican,“Another great sign for the economy: Job openings hit an all-time high in August” Read more as the labor market con… https://t.co/ikF2Taav8P,Senate GOP,22,0.0,0.837,0.163,0.6249
486,Republican,"“U.S. consumer spending increased steadily in August” Read more from @CNBC as consumer spending, personal income, a… https://t.co/PHYhcGy4hb",Senate GOP,18,0.0,0.89,0.11,0.2732
487,Republican,"“Senate confirms 15 more judges … “ Read more below on how Senate Republicans are shaping the courts.⤵️
https://t.co/Z7qmbagJm9",Senate GOP,19,0.0,1.0,0.0,0.0
488,Republican,Senate Republicans are working for America.🇺🇸 https://t.co/ELBjX3Cxql,Senate GOP,7,0.0,1.0,0.0,0.0
489,Republican,“Jobless Claims in U.S. Decline to Lowest Level Since 1969” Read more below as the U.S. unemployment rate reaches t… https://t.co/UcgbZh6yQI,Senate GOP,21,0.223,0.729,0.049,-0.6486
490,Republican,"Thanks to Republican-led #TaxReform, Americans are seeing real results. https://t.co/w5Wnr1PsLz",Senate GOP,10,0.0,0.756,0.244,0.4404
491,Republican,Senate Republicans have delivered on promises made this Congress. Learn more about a record of Senate Republican re… https://t.co/t2MRfmG47Q,Senate GOP,19,0.0,0.867,0.133,0.3818
492,Republican,Senate Republicans have confirmed a record 84 total judges this Congress. https://t.co/rSQLyxucat,Senate GOP,12,0.0,1.0,0.0,0.0
493,Republican,American families are seeing real savings thanks to the #TaxCutsandJobsAct. https://t.co/eZzvdrKDzj,Senate GOP,11,0.0,0.775,0.225,0.4404
494,Republican,Republican-led #TaxReform provides benefits for children and families. https://t.co/x5vl6VjxNq,Senate GOP,9,0.0,0.755,0.245,0.3818
495,Republican,"“15 More Judicial Confirmations, with More to Come” Read more in the @NRO as Senate Republicans continue to shape t… https://t.co/t50LhW34Gx",Senate GOP,21,0.0,1.0,0.0,0.0
496,Republican,It has been a landmark year for judicial confirmations as Senate Republicans continue shaping the courts.⚖️ https://t.co/AnHf2e3Gso,Senate GOP,17,0.0,0.92,0.08,0.0772
497,Republican,"“You cannot be civil …” – @HillaryClinton
“When they go low, we kick them.” – @EricHolder
“They’re not welcome.” –… https://t.co/18FAd2f1g5",Senate GOP,21,0.104,0.896,0.0,-0.2732
498,Republican,Senate Republicans are successfully shaping the courts. https://t.co/yyPxSod2cv,Senate GOP,8,0.0,0.686,0.314,0.4939
499,Republican,https://t.co/hznE4iWOEB,Senate GOP,1,0.0,1.0,0.0,0.0
500,Republican,More than 1.8 million jobs have been created since Republican-led #TaxReform was enacted. https://t.co/mLIATo2zYJ,Senate GOP,14,0.0,0.867,0.133,0.25
501,Republican,Watch live as members of the @SenateGOP speak about Senate Republican accomplishments [please note that there may b… https://t.co/0ckcEtNA4n,Senate GOP,19,0.0,1.0,0.0,0.0
502,Republican,"➡️ 89 Days
➡️ 65 Senate Meetings
➡️ 30+ Hours of Hearings
➡️ 1 New Supreme Court Justice
Confirming… https://t.co/iXpRI7Dvz8",Senate GOP,20,0.0,0.708,0.292,0.7906
503,Republican,"“Economy added 134,000 jobs in September; unemployment falls to nearly 50-year low” Read more about the September… https://t.co/NZPtwMv4Nj",Senate GOP,18,0.146,0.854,0.0,-0.4404
504,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/vxuzp3HJJ1,Senate GOP,14,0.0,1.0,0.0,0.0
505,Republican,"“The last time the American job market was this strong, astronauts were still going to the moon.” Read more from… https://t.co/cSIlB3KTlG",Senate GOP,21,0.0,0.838,0.162,0.596
506,Republican,🚨 Breaking 🚨 The Senate has just passed bipartisan legislation to reform America’s water infrastructure.,Senate GOP,15,0.0,1.0,0.0,0.0
507,Republican,"The Senate is working to pass bipartisan legislation to reform America’s water infrastructure by:
♦️Addressing wate… https://t.co/J7Bty5wKnZ",Senate GOP,17,0.0,1.0,0.0,0.0
508,Republican,“Booming U.S. economy may be the ‘strongest since 1999’” Read more as former @FederalReserve governor discusses a t… https://t.co/Y5DFkre4Vb,Senate GOP,19,0.0,1.0,0.0,0.0
509,Republican,“The U.S. economy is set to look good ‘for quite some time’” More from the Chicago Fed president as the U.S. econom… https://t.co/m76rlgebik,Senate GOP,23,0.0,0.884,0.116,0.4404
510,Republican,"Judge Kavanaugh is now Justice Kavanaugh. ⚖️
 
Watch his journey as a Supreme Court nominee. #JusticeKavanaugh https://t.co/wCWv55IYlG",Senate GOP,17,0.0,0.667,0.333,0.7906
511,Republican,"Confirmed.
 
Supreme Court Justice Brett Kavanaugh. #JusticeKavanaugh https://t.co/l6vvk6h4UE",Senate GOP,8,0.0,0.462,0.538,0.7906
512,Republican,"From judge to justice.
 
Congratulations, Justice Kavanaugh. #JusticeKavanaugh https://t.co/cJibT0cFZx",Senate GOP,9,0.0,0.359,0.641,0.8934
513,Republican,Watch the journey as Judge Kavanaugh becomes Justice Kavanaugh. #JusticeKavanaugh https://t.co/Q24omhsrNM,Senate GOP,11,0.0,0.746,0.254,0.5267
514,Republican,"Thank you, @SenJudiciary Chairman @ChuckGrassley, for your work and leadership during the #SCOTUS confirmation proc… https://t.co/voSvVmniNW",Senate GOP,16,0.0,0.857,0.143,0.3612
515,Republican,"""Judge Kavanaugh will be an asset to our nation's highest court"" 
– @SenJohnThune
More of Sen. John Thune's stateme… https://t.co/zQwygZsU7f",Senate GOP,20,0.0,0.878,0.122,0.3612
516,Republican,“I am an optimist … I see the day that is coming. Not the day that has gone. I am optimistic about the future of Am… https://t.co/JS5gkqdk2t,Senate GOP,27,0.0,0.794,0.206,0.6908
517,Republican,"Welcome to the bench, Justice Kavanaugh. #JusticeKavanaugh https://t.co/oWmY8I5MFM",Senate GOP,8,0.0,0.484,0.516,0.7506
518,Republican,Confirmed. #JusticeKavanaugh https://t.co/CizWWpP7wN,Senate GOP,3,0.0,1.0,0.0,0.0
519,Republican,"The time has come. 

#ConfirmKavanaugh https://t.co/kk6qiwUsLN",Senate GOP,6,0.0,1.0,0.0,0.0
520,Republican,"“If confirmed to the Supreme Court, I will keep an open mind in every case. I will always strive to preserve the Co… https://t.co/bGrY0p6hx1",Senate GOP,24,0.0,0.854,0.146,0.5574
521,Republican,"“A good judge must be an umpire. He must interpret the law, not make the law.” – SCOTUS nominee Judge Brett Kavanau… https://t.co/Ko8jGPjSKd",Senate GOP,23,0.0,0.879,0.121,0.4404
