Political Affiliation,tweet,Politician,Word Count
Democrats,"Fox News brought me up 3,000+ times in *6 weeks.*

That’s how hard they’re fighting against dignified healthcare, w… https://t.co/nKsxfLvAPb",Alexandria Ocasio-Cortez,20
Democrats,"Yesterday at FSC, I asked CEOs about something known as countercyclical capital buffers.

Think of it as a “rainy d… https://t.co/dYdFbzRBKP",Alexandria Ocasio-Cortez,21
Democrats,"You refuse to cosponsor the 9/11 Victim’s Compensation Fund, yet have the audacity to drum resentment towards Ilhan… https://t.co/Mn6GlPvPuh",Alexandria Ocasio-Cortez,19
Democrats,"I’m not going to quote the NY Post’s horrifying, hateful cover.

Here’s 1 fact: @IlhanMN is a cosponsor of the 9/11… https://t.co/H9XfG241tl",Alexandria Ocasio-Cortez,22
Democrats,"Only *one-third* of American children in elementary &amp; middle school can read at grade-level.

One third.

Yet Betse… https://t.co/PhXrq73wjw",Alexandria Ocasio-Cortez,19
Democrats,"This puts me in danger every time.

Almost every time this uncalled for rhetoric gets blasted by conserv. grps, we… https://t.co/DN9ZjNu8yV",Alexandria Ocasio-Cortez,21
Democrats,"Take your rightful seat in history, Dr. Bouman! 🔭

Congratulations and thank you for your enormous contribution to… https://t.co/HUcDAtQHHV",Alexandria Ocasio-Cortez,19
Democrats,Kris Kobach is who I brought up in my questioning of Wilbur Ross. He explicitly sought to include a Census Q to har… https://t.co/MjoIAXgzuf,Alexandria Ocasio-Cortez,24
Democrats,"The GOP, corp lobbyists, &amp; Fox expose their dishonesty every time they claim the #GND “bans cows,” steals people’s… https://t.co/7cQL0Bn1ZA",Alexandria Ocasio-Cortez,20
Democrats,"The far-right loves to drum up fear &amp; resistance to immigrants.

But have you ever noticed they never talk about wh… https://t.co/erDhGkJR87",Alexandria Ocasio-Cortez,22
Democrats,"In stealing 1000s of children,  deporting their parents,&amp; refusing to provide info for reunification, Sec. Nielsen… https://t.co/sBEpEmy38R",Alexandria Ocasio-Cortez,17
Democrats,“While I am incredibly flattered that [many GOP members] are so enamored w/ a resolution presented by a freshman Co… https://t.co/9aILnSfy7I,Alexandria Ocasio-Cortez,21
Democrats,Sec. John Kerry: “Congresswoman Ocasio-Cortez  has in fact offered more leadership in one day or in one week than P… https://t.co/UyOi98cn35,Alexandria Ocasio-Cortez,21
Democrats,"Justifying psychopathy because low empathy, narcissism, dishonesty + lack of deep emotional attachments are traits… https://t.co/6ytjW5X3ke",Alexandria Ocasio-Cortez,16
Democrats,"Garden planting success!

This is my first time trying a garden like this, so let’s see how it goes. Shoshin approa… https://t.co/8GkeqZRoNo",Alexandria Ocasio-Cortez,22
Democrats,"@JYuter I see we’re going pun-for-pun, Rabbi 😂",Alexandria Ocasio-Cortez,8
Democrats,"Only things we *can’t* plant are sunflowers🌻, corn🌽 , mint🌱, &amp; strawberries🍓.

Aside from that, the world is our community garden 🌞",Alexandria Ocasio-Cortez,22
Democrats,"Happy Sunday! Excited to say I’m tending to a community garden plot for the next few months :)

It’s a 4x4 plot we… https://t.co/wgXxV3Xsc4",Alexandria Ocasio-Cortez,24
Democrats,"Understand when Jeanine Pirro goes on Fox + rallies people to think hijabs are threatening, it leads to this.

Folk… https://t.co/8FoZFbVX8H",Alexandria Ocasio-Cortez,21
Democrats,"The good news is that we can improve this easily w/ honest reflection.

For ex, are certain hairstyles discouraged… https://t.co/LbOkCt3r3l",Alexandria Ocasio-Cortez,20
Democrats,"We see the perceived “costs” to not code-switching all the time.

Can’t tell you how many young people in our commu… https://t.co/hoBJhGZm6q",Alexandria Ocasio-Cortez,22
Democrats,Code-switching is referenced a lot in pop culture. It was a big element in a major film last year: “Sorry To Bother… https://t.co/RfMCFm3Qyt,Alexandria Ocasio-Cortez,23
Democrats,"Next time you‘re told straight hair is “unprofessional” &amp; that speaking like your parents do is “uneducated,” then… https://t.co/omwfW2Epld",Alexandria Ocasio-Cortez,19
Democrats,"As much as the right wants to distort &amp; deflect, I am from the Bronx. I act &amp; talk like it, *especially* when I’m f… https://t.co/qwCQqWt160",Alexandria Ocasio-Cortez,26
Democrats,"Folks talking about my voice can step right off. Women’s March &amp; Kavanaugh speech, same.

Any kid who grew up in a… https://t.co/v6Wfj9CTOj",Alexandria Ocasio-Cortez,23
Democrats,"Public policy that doesn’t address surging inequality + historic injustice is unsustainable.

That’s why the… https://t.co/RZRC06eLtP",Alexandria Ocasio-Cortez,16
Democrats,"Today, April 4th, marks the day of MLK’s assassination.

His last speech, “I’ve Been to the Mountaintop,” delivered… https://t.co/owC6uPs8Nc",Alexandria Ocasio-Cortez,19
Democrats,"Democracy and civil rights is how we got a country where “feminists do science.”

(Also, note how he’s drumming up… https://t.co/FkeGolU4vP",Alexandria Ocasio-Cortez,21
Democrats,"Does “live from the border” mean Party City?

Fox is really out here doing the most on a budget to make the border… https://t.co/2TAauKfbL8",Alexandria Ocasio-Cortez,24
Democrats,"Mark your calendars and plan a movie night for May 1st.

We’re coming.🍿

#KnockDownTheHouse ⬇️ https://t.co/3I7ftGp8Ne",Alexandria Ocasio-Cortez,16
Democrats,"When your ‘gritty, guy-in-a-diner’ news profile doesn’t go quite as expected 😂 

This week’s #GreenNewDeal MVP goes… https://t.co/5ZmVPLvrYj",Alexandria Ocasio-Cortez,18
Democrats,"How on earth could young people, whose:
-wages are flat
-costs of living skyrocketing
-experiencing increased socia… https://t.co/tsQ0PPgFTM",Alexandria Ocasio-Cortez,18
Democrats,"On Capitol Hill we wear pink 😉

TY @jvn, @bobbyberk, @tanfrance &amp; @antoni for visiting + helping us push for the… https://t.co/MmIoAvRJ0o",Alexandria Ocasio-Cortez,22
Democrats,Thank you all for visiting me! You made my work day 🤗🌈💕 #QueerEye https://t.co/dWNEMJUXh3,Alexandria Ocasio-Cortez,14
Democrats,"Meanwhile, in the real world: 
https://t.co/01Snx2iQoR",Alexandria Ocasio-Cortez,6
Democrats,"”When you ask that question, you begin to question the capitalistic economy. And I’m simply saying that more and mo… https://t.co/XJcpac2vrn",Alexandria Ocasio-Cortez,21
Democrats,"“And day we must ask the question, ‘Why are there 40 million poor people in America? And when you begin to ask that… https://t.co/ZpJH5jvFzC",Alexandria Ocasio-Cortez,24
Democrats,"Before me, there was she:

The first youngest, Shoe-leather destroyer, subway-canvasser, no-one-saw-her-coming-eith… https://t.co/67fteQXwHe",Alexandria Ocasio-Cortez,13
Democrats,"Our Lady of Food Justice &amp; SNAP, trailblazer extraordinaire, 1st ever African American to seek major party nominati… https://t.co/7195xNb1ah",Alexandria Ocasio-Cortez,19
Democrats,"People’s History of Badly Behaved Women: NYC Congressional Queens Edition 👑

Queen of the West Side: The Honorable… https://t.co/0TOptDgO9t",Alexandria Ocasio-Cortez,19
Democrats,"Congress: “We’re going to need a copy of the President’s tax returns from 2013-2018.”

45: “No, I’m ‘under audit.’… https://t.co/7d2PTtWMy7",Alexandria Ocasio-Cortez,20
Democrats,"Not in an overly hipster way, but @RoKhanna supports upstart candidates before they’re known 😎 https://t.co/snltyino5j",Alexandria Ocasio-Cortez,16
Democrats,"“New York women have a long record of turning their challenging positioning into a superpower.

Our streets are sta… https://t.co/pBvfp2RRX2",Alexandria Ocasio-Cortez,20
Democrats,"If you’re a guy in a $ suit that feels some type of way when you see me on TV, maybe you’re limiting yourself to th… https://t.co/mI4JeUGaYk",Alexandria Ocasio-Cortez,27
Democrats,.@chrislhayes was just as excited to host a #GreenNewDeal policy town hall in the BX as he was to get home in time… https://t.co/oCuomWmVmL,Alexandria Ocasio-Cortez,24
Democrats,"People often think strength is holding back tears, or that bravery is checking your life at the door for another da… https://t.co/Eo12JGoU0E",Alexandria Ocasio-Cortez,22
Democrats,You mad bro? 😂 https://t.co/hK8tDxX3Je,Alexandria Ocasio-Cortez,5
Democrats,"The rent is too high!

This #TenantTuesday, we’re shedding light on the loopholes + tactics used to intimidate rent… https://t.co/o4Bdwvqggu",Alexandria Ocasio-Cortez,20
Democrats,Related: Chelsea Manning has been trapped in solitary confinement for refusing to answer questions before a Grand J… https://t.co/TlY4tnlmcb,Alexandria Ocasio-Cortez,19
Democrats,@bobbyberk I gotchu,Alexandria Ocasio-Cortez,3
Democrats,"Swing by our office!

We’ve barely had time to hang anything up, three of my staffers are expecting babies, and we’… https://t.co/75WIdjBJHf",Alexandria Ocasio-Cortez,22
Democrats,"When someone called a fmr Republican Congressman a “moron” at our televised town hall, I shut it down immediately -… https://t.co/8j7uTOQ9og",Alexandria Ocasio-Cortez,21
Democrats,"Hey Rep. Cheney,

I see from your dead people comment that you get your news from Facebook memes, but the National… https://t.co/9pWcaVm099",Alexandria Ocasio-Cortez,22
Democrats,"Truly can’t thank you all enough. The more we opt into small-$ giving, the less our system relies on corp lobbyists… https://t.co/HtGa7azLTi",Alexandria Ocasio-Cortez,22
Democrats,"GOP taking every tweet so earnestly, making my point for me. It’s not an argument against the price of a croissant… https://t.co/KRjuUtiJMw",Alexandria Ocasio-Cortez,22
Democrats,"If one truly cared about reducing immigration to the United States, they would focus on global goals of peacekeepin… https://t.co/k94ehSLksM",Alexandria Ocasio-Cortez,20
Democrats,"Croissants at LaGuardia are going for SEVEN DOLLARS A PIECE 😱

Yet some people think getting a whole hour of person… https://t.co/L1nbRhLyRu",Alexandria Ocasio-Cortez,22
Democrats,"We got you, @JahanaHayesCT!

Your bravery and bright advocacy for Connecticut families on the floor of Congress des… https://t.co/m36yu7ztw6",Alexandria Ocasio-Cortez,19
Democrats,"We are blowing through our FEC goal tonight - $50,000 - in just a few hours.

All of it goes straight to cands who… https://t.co/C04tcAlrx7",Alexandria Ocasio-Cortez,25
Democrats,"Truly incredible: in ~2 hours, we’ve raised $30,000 for 3 bold swing seat Dems.

This is politically powerful, bc i… https://t.co/J7EIkkD32i",Alexandria Ocasio-Cortez,21
Democrats,"3rd for today on the tandem is @MikeLevinCA.

I sang his praises yesterday, but his gutsy stance against fossil fue… https://t.co/XyOVR8Ukj4",Alexandria Ocasio-Cortez,21
Democrats,"Next, let’s send some coin to @KatieHill4CA!

Rep. Hill is a strong, principled fighter on getting money out of pol… https://t.co/HpyKxZcxzm",Alexandria Ocasio-Cortez,21
Democrats,"First up: @JahanaHayesCT.

Jahana Hayes is a fmr Nat’l Teacher of the Year and has been kicking butt in Congress.… https://t.co/sTqvPuWAOU",Alexandria Ocasio-Cortez,21
Democrats,"🚨Hey everyone!

Tonight is a VERY important FEC fundraising deadline. GOP is targeting swing Dems already, &amp; their… https://t.co/NrjHldPdWQ",Alexandria Ocasio-Cortez,19
Democrats,"“3 Mexican Countries.”

Just a reminder that these are the same folks who assert their superiority by belittling th… https://t.co/AF0bFSiS5d",Alexandria Ocasio-Cortez,20
Democrats,.@katieporteroc is a Financial Services hearings badass (look up her questioning) and her story as a survivor is a… https://t.co/42374FF9GX,Alexandria Ocasio-Cortez,20
Democrats,"@LaurenUnderwood: A nurse by training and one of the straightest shooters in the freshman class. I love her frank,… https://t.co/itODfSU3i0",Alexandria Ocasio-Cortez,20
Democrats,".@MikeLevinCA: A swing-seater who‘s a principled, tough advocate on climate change. He consistently speaks about th… https://t.co/fNeWGNmgcd",Alexandria Ocasio-Cortez,17
Democrats,The @DCCC’s new rule to blacklist+boycott anyone who does business w/ primary challengers is extremely divisive &amp; h… https://t.co/RqMJ92u0st,Alexandria Ocasio-Cortez,19
Democrats,Important thread from @AyannaPressley on the @dccc’s decision to boycott businesses that offer services to primary… https://t.co/ZatCI79xsu,Alexandria Ocasio-Cortez,17
Democrats,"Solidarity &gt; “civility,” bc you can very civil while arguing for the inhumane + unacceptable. You can be “civil” wh… https://t.co/7phXl42cax",Alexandria Ocasio-Cortez,21
Democrats,"Fueling discord + scarcity is an effective tool for billionaires + the powerful, bc those are the most effective wa… https://t.co/f3jaBOngGQ",Alexandria Ocasio-Cortez,21
Democrats,"Some people peddle the myth that undocumented people are free riders.

Yet undocumented residents pay TONS in taxes… https://t.co/Frlko0oHFq",Alexandria Ocasio-Cortez,19
Democrats,".@hmcghee you CRUSHED it tonight! ⚡️

Make sure you watch the bonus #AOCAllIn Town Hall videos with @FlyingWithSara… https://t.co/DMyG8baNty",Alexandria Ocasio-Cortez,19
Democrats,"Let’s debate, not debase. ✌🏽 https://t.co/QqmRpT92NF",Alexandria Ocasio-Cortez,6
Democrats,🤷🏽‍♀️ #AOCAllIn https://t.co/FChnXNXbDK,Alexandria Ocasio-Cortez,3
Democrats,Follow tonight’s convo using the hashtag #AOCAllin - the best part of tonight is the panelists and experts we’ve ga… https://t.co/WGRot5kD0z,Alexandria Ocasio-Cortez,21
Democrats,"#GreenNewDeal Town Hall airs in 30 minutes! 8pm on MSNBC.

Here’s a sneak peek: https://t.co/u4DN5NqDYO",Alexandria Ocasio-Cortez,15
Democrats,That’s okay - I’ll fight for their right to healthcare anyway. https://t.co/xvp76xoPVT,Alexandria Ocasio-Cortez,12
Democrats,"Thank you for your support, leadership, and collaboration @SenMarkey!

Your work has paved the way for this… https://t.co/hQU14IUADY",Alexandria Ocasio-Cortez,18
Democrats,"Let’s do this!

#GreenNewDeal Town Hall w/ @chrislhayes https://t.co/S90nyKuxGb",Alexandria Ocasio-Cortez,9
Democrats,"🎶 Today’s morning jam: @TankandDaBangas’ Tiny Desk via @NPR 🎶

Happy Friday everyone! 🌞 https://t.co/4zA0COw1G5",Alexandria Ocasio-Cortez,15
Democrats,(I do have a soft spot for humor activism. Marie Antoinette also showed up to Secretary Wilbur “Let Them Eat Bridge… https://t.co/xwZ1U38nmr,Alexandria Ocasio-Cortez,22
Democrats,"This week marked @cspan‘s 40th birthday, yet THEY are the ones giving US the gifts 😂🎁 https://t.co/rLhDVz6Wma",Alexandria Ocasio-Cortez,17
Democrats,@johniadarola @JaneMayerNYer Word. But someone’s got to care about growing the Dem base: the thing ppl don’t realiz… https://t.co/r8gIR8Fs9X,Alexandria Ocasio-Cortez,19
Democrats,"It’s almost as though there is a directed + concerted far-right propaganda machine with a whole cable news channel,… https://t.co/EC9J1Wgk46",Alexandria Ocasio-Cortez,20
Democrats,BREAKING: We had labneh https://t.co/ZAT15wx4ex,Alexandria Ocasio-Cortez,5
Democrats,"Betsy DeVos “loves” the Special Olympics so much, she wants to cut federal funding for it.

She “loves” students so… https://t.co/VgSvKTpdXl",Alexandria Ocasio-Cortez,21
Democrats,Thank you @MartiGCummings for serving us #BabyShark smile realness today 😂🐬🏳️‍🌈 https://t.co/n8wZxFJxeM,Alexandria Ocasio-Cortez,12
Democrats,@janesamikim @NyleDiMarco @clipomatic Thank you for recommending it! Several others had been DMing me on IG about i… https://t.co/osJCE1fTNa,Alexandria Ocasio-Cortez,19
Democrats,"Watch this video. Abdul is truth-telling.

@AbdulElSayed, you need to run for something and join me out here becaus… https://t.co/kGqscNcHxO",Alexandria Ocasio-Cortez,20
Democrats,"One of the highlights of my day! Made me want an office pup 🐶

Other highlights:
- The middle schoolers who visited… https://t.co/5Xnhqwezte",Alexandria Ocasio-Cortez,23
Democrats,"Look at this picture.

When you’re looking at this photo, you’re looking at a mirror. This is America. This is Texa… https://t.co/zK1nIU7j1D",Alexandria Ocasio-Cortez,22
Democrats,"(&amp; no to the trolls, not suggesting that this ex. be met with leg - though the quoted tweet certainly could be. Wha… https://t.co/9uF4zdhLt5",Alexandria Ocasio-Cortez,24
Democrats,"Ugh, yes! Just last week at home there was a notice posted in my building that the elevators were going to be out f… https://t.co/iEp10OwOst",Alexandria Ocasio-Cortez,25
Democrats,I see Betsy DeVos and the GOP are doubling down on their Anti-Everybody agenda by working to cut Fed funding for *t… https://t.co/GZF6gD6uCX,Alexandria Ocasio-Cortez,23
Democrats,"@RepAdamSchiff Thank you, @RepAdamSchiff! Honored to serve alongside you as we work to protect our democracy and planet 🌎💪",Alexandria Ocasio-Cortez,19
Democrats,@davidhogg111 You know it! 💪 #UniteOurFight,Alexandria Ocasio-Cortez,6
Democrats,"Thank you @AyannaPressley! Your example, sisterhood, and leadership strengthens me (and so many women + girls!) to… https://t.co/msn4R0NMaG",Alexandria Ocasio-Cortez,18
Democrats,"3,000 Americans died in Hurricane María. The Midwest is drowning as we speak. 100s of Flint families were pumped w/… https://t.co/Zn86WBUwAh",Alexandria Ocasio-Cortez,21
Democrats,"W/ the #GreenNewDeal, legislators, experts, &amp; advocates have spent countless hours poring over details of industria… https://t.co/RCLYayOkCk",Alexandria Ocasio-Cortez,17
Democrats,&amp; 3:01:47,Alexandria Ocasio-Cortez,2
Democrats,"3:20:29

https://t.co/MOu9AoQqHV",Alexandria Ocasio-Cortez,2
Democrats,"The GOP’s climate delaying is costing us lives + destroying communities.

Iowa, Nebraska &amp; many in the Midwest are… https://t.co/OsNn2UOw8P",Alexandria Ocasio-Cortez,20
Democrats,"Because I encouraged them to vote present, along w/ others.

McConnell tried to rush the #GreenNewDeal straight to… https://t.co/nMxMwhJzsV",Alexandria Ocasio-Cortez,19
Democrats,"Like many other women + working people, I occasionally suffer from impostor syndrome: those small moments, especial… https://t.co/vOVoiEolUE",Alexandria Ocasio-Cortez,18
Democrats,GOP Senators are using their Congressional allowances to print Aquaman posters for themselves to argue that a… https://t.co/L4GRW8LyTb,Alexandria Ocasio-Cortez,18
Democrats,"We’re prepping for this week’s #GreenNewDeal Town Hall in the Bronx w/ @chrislhayes + @MSNBC!

What topics + questi… https://t.co/jTk7HCqugy",Alexandria Ocasio-Cortez,20
Democrats,"In order for us to heal as a nation, we ALL must pursue the hard work of addressing these root causes.

It’s not as… https://t.co/OOYS76pMGH",Alexandria Ocasio-Cortez,25
Democrats,"He can stay, he can go. He can be impeached, or voted out in 2020.

But removing Trump will not remove the infrastr… https://t.co/Kp9rrSlkwr",Alexandria Ocasio-Cortez,24
Democrats,"This is the REAL conversation we need to have as a country.

As horrific as this president is, he is a symptom of m… https://t.co/ufgF60A33g",Alexandria Ocasio-Cortez,25
Democrats,"The GOP’s whole game of wasting votes in Congress to target others “on the record”, for leg they have no intent to… https://t.co/uL7fSCJV7H",Alexandria Ocasio-Cortez,23
Democrats,"The GOP’s whole game of wasting votes in Congress to target others “on the record”, for leg they have no intent to… https://t.co/uL7fSCJV7H",Alexandria Ocasio-Cortez,23
Democrats,“Banks are acutely sensitive about their reputations because they are in a business acutely susceptible... if consu… https://t.co/dQoriZDpWg,Alexandria Ocasio-Cortez,18
Democrats,Gotta love how the same folks who tolerate+ acquiesce to building a medieval wall along the entire US southern bord… https://t.co/wWBXqRZOKC,Alexandria Ocasio-Cortez,21
Democrats,The #GreenNewDeal is a positive vision - a roadmap - for our future. https://t.co/iulMQfAFgQ,Alexandria Ocasio-Cortez,14
Democrats,These are flood risk maps for THIS YEAR. The time to have *already begun implementing* a #GreenNewDeal was a year a… https://t.co/iq6YyWx9cX,Alexandria Ocasio-Cortez,22
Democrats,"Folks often try to make this convo abt members from mod, swing districts.

We get that those members do what they n… https://t.co/5lyBPkxnFZ",Alexandria Ocasio-Cortez,23
Democrats,"The 🐘 in the room here is big money &amp; lobbyist donors.

Our current system incentivizes *all,* no matter the party,… https://t.co/pSK3Rlz3kp",Alexandria Ocasio-Cortez,22
Democrats,"The majority of Americans live in safe districts, where gen election isn’t competitive.

By stymieing primaries, yo… https://t.co/YkaAmIBlnn",Alexandria Ocasio-Cortez,18
Democrats,"When I ran, the existing Dem tech was so obsolete that we developed our own canvassing app. It was so good it spun… https://t.co/FrZ2hf1O04",Alexandria Ocasio-Cortez,24
Democrats,"During orientation, @RepJayapal invited me to her place for some boxed soup. We talked about #MedicareForAll &amp; navi… https://t.co/WqwcWTNUoO",Alexandria Ocasio-Cortez,19
Democrats,When your bodega cat is also a bachata cat: https://t.co/KZTeKXnkuL,Alexandria Ocasio-Cortez,10
Democrats,"Mirror mirror, on the wall
Who’s the fairest bodega cat of them all?

Mirror: The calico on E Tremont 🏆🐈 https://t.co/YfDr1SOz74",Alexandria Ocasio-Cortez,21
Democrats,@HillaryClinton !!!,Alexandria Ocasio-Cortez,2
Democrats,"You know, instead of training children, teachers, houses of faith, &amp; concertgoers to prep for being shot, we could… https://t.co/BMVi9wDRDI",Alexandria Ocasio-Cortez,20
Democrats,"(As always, shout out to CA’s Rep @RoKhanna for being so on point.)",Alexandria Ocasio-Cortez,13
Democrats,But his WhatsApp https://t.co/kLO3ZHvdbO,Alexandria Ocasio-Cortez,4
Democrats,When we choose NOT to establish healthcare as a right (including mental health!) it spills over + compounds the cos… https://t.co/owly027THt,Alexandria Ocasio-Cortez,21
Democrats,"Excited to join @LateNightSeth tonight to talk about the #GreenNewDeal!

You can catch me here, or if you’re local… https://t.co/28yIYoVu2f",Alexandria Ocasio-Cortez,20
Democrats,"@ryangrim (For the record, it was a bar stool)",Alexandria Ocasio-Cortez,9
Democrats,"This is a small-big thing, but shout out to TIME and Collier Schorr for getting my skin tone right in this photo.… https://t.co/RIMDNNy7QU",Alexandria Ocasio-Cortez,23
Democrats,"This is progress, and there is still work to do.

There should not be a for-profit industry behind the detention an… https://t.co/PW2CG1alZr",Alexandria Ocasio-Cortez,22
Democrats,"Huge update: JP Morgan &amp; Wells Fargo have announced that they will no longer fund private prisons.

How did this ha… https://t.co/cY5no9xtnJ",Alexandria Ocasio-Cortez,22
Democrats,"Yes, and this is not just my story - this is true of wide swaths of our entire generation, who are now poised to be… https://t.co/noxdBkUoHF",Alexandria Ocasio-Cortez,26
Democrats,"You know what’s amusing about this whole thing?

Our leg staff (who help w Qs) *also* worked in restaurants, grew u… https://t.co/79TaVASJbB",Alexandria Ocasio-Cortez,22
Democrats,"Last year, I woke up to organize w/ my community &amp; waitressed to make ends meet. Today, staggeringly, I woke up to… https://t.co/cL95OAmz1j",Alexandria Ocasio-Cortez,23
Democrats,Sandy Hook happened 6 years ago and we can’t even get the Senate to hold a vote on universal background checks w/… https://t.co/iKiW8zKTNu,Alexandria Ocasio-Cortez,23
Democrats,Because “no tax evasion” and “no insurance fraud” don’t quite have the same ring to it. https://t.co/kQv7k4rFfq,Alexandria Ocasio-Cortez,17
Democrats,@kraigschmidt Your*,Alexandria Ocasio-Cortez,2
Democrats,@kraigschmidt Everyone’s last names are hyphenated - so you children take the first names of each of their parents.… https://t.co/8vV0pg0EC3,Alexandria Ocasio-Cortez,20
Democrats,"For the curious, in Latinx culture children take *both* their parents‘ names.

It’s not a “progressive, new thing.”… https://t.co/kMzTt1WCzr",Alexandria Ocasio-Cortez,19
Democrats,"My last name is Ocasio-Cortez. Full stop. That’s my name.

No, you can’t say “Cortez.” I’ve never used that in my l… https://t.co/24SaSmCVii",Alexandria Ocasio-Cortez,23
Democrats,"By the way: Fox News likes to say my name (incorrectly) as “Cortez,” which I can only imagine is bc that sounds mor… https://t.co/i8aNvh6V29",Alexandria Ocasio-Cortez,24
Democrats,“How dare they refuse to say their name in a wrong accent &amp; not mangle their own family name so that I can feel mor… https://t.co/F0zLcyaYA7,Alexandria Ocasio-Cortez,26
Democrats,"Siri, show me the brand of ‘economic anxiety’ that mocks Americans of color as unintelligent + unskilled, while *al… https://t.co/pzxbkkCQj9",Alexandria Ocasio-Cortez,20
Democrats,"If by ‘the Latina thing,’ she means I actually do the work instead of just talk about it, then yeah, I’m doing ‘the… https://t.co/Hv0gHLDGQi",Alexandria Ocasio-Cortez,24
Democrats,"Meanwhile as folks wring their hands over a nonbinding #GreenNewDeal, I spent this AM touring LaGuardia airport + d… https://t.co/BBVaTKxM4n",Alexandria Ocasio-Cortez,20
Democrats,Source: https://t.co/MOnLOz7W8Q,Alexandria Ocasio-Cortez,2
Democrats,"JP Morgan agreed to pay out *$13 billion* over its massive role in mortgage schemes w the ‘08 recession.

They also… https://t.co/n2uxpJ3Qpg",Alexandria Ocasio-Cortez,22
Democrats,"Next Friday: We’re teaming up with @chrislhayes to bring you our NY-14 #GreenNewDeal town hall from the Bronx, beca… https://t.co/E2whWIGXF5",Alexandria Ocasio-Cortez,20
Democrats,A poll tax by any other name... https://t.co/kY65PooPUM,Alexandria Ocasio-Cortez,8
Democrats,#GreenNewDeal haters’ plan to address Climate Change: https://t.co/ahuDXnxcDG,Alexandria Ocasio-Cortez,8
Democrats,"68% of all NYC public school students are Black or Latino.

To only have 7 Black students accepted into Stuyvesant… https://t.co/JEC3sOmEvh",Alexandria Ocasio-Cortez,21
Democrats,"White supremacists committed the largest # of extremist killings in 2017.

What the President is saying here: “if y… https://t.co/DxwH1SAlbU",Alexandria Ocasio-Cortez,20
Democrats,"@soledadobrien My deepest condolences, Soledad. Thank you for sharing her important story with us.",Alexandria Ocasio-Cortez,14
Democrats,"This is different than being moderate on policy. I may disagree w/ approach (keeping the ACA as-is w/small tweaks,… https://t.co/C7ZCqO0qBa",Alexandria Ocasio-Cortez,20
Democrats,"When “centrists” care more about the GOP base than the Dem base, bigotry gets legitimized.

This is *the* playbook.… https://t.co/NnrXXqyB03",Alexandria Ocasio-Cortez,20
Democrats,"Gracias a todos lo que me ayudaron hoy a replantar mi zz! 🌱💜
-
Shout out to everyone who helped me repot my zz toda… https://t.co/dL9zv12kJV",Alexandria Ocasio-Cortez,26
Democrats,"I LOVE how fired up our NY-14 town halls get. This is New York City!

Getting fired up means you care. I’d never di… https://t.co/KiEA8f2GrT",Alexandria Ocasio-Cortez,25
Democrats,"The reason people know more is bc Fox News has turned into “AOC TMZ” (no offense to TMZ), so awareness is growing w… https://t.co/MtNyP0pMG7",Alexandria Ocasio-Cortez,24
Democrats,"If you want to know what subconscious bias looks like, it’s a headline saying “AOC is underwater with every group E… https://t.co/k2XvRqReEs",Alexandria Ocasio-Cortez,22
Democrats,"@cmclymer According to this polling/headline, “everyone hates AOC except most of the country” 🤣",Alexandria Ocasio-Cortez,14
Democrats,This was the sweetest moment 🥰 Happy St. Patrick’s Day to all tomorrow! 🍀 https://t.co/oHGEABaeGb,Alexandria Ocasio-Cortez,15
Democrats,@JamiraBurley You can see the whole exchange here: https://t.co/PqQpXcYooc - though I’m happy to engage in this con… https://t.co/ltZZtrNSnT,Alexandria Ocasio-Cortez,19
Democrats,@JamiraBurley Fwiw this clip is cut out of context + the first 1/2 of the interviewer’s question is cut off. If I r… https://t.co/mcaCVJh3NT,Alexandria Ocasio-Cortez,24
Democrats,The latest Freudian GOP conspiracy theory is that there’s a secret “guy who made me” + that my male chief is “actua… https://t.co/oJgNgCVyLh,Alexandria Ocasio-Cortez,23
Democrats,"Can someone break down the “progressivism doesn’t work in the midwest” thing?

- Ilhan reps Minnesota
- Rashida rep… https://t.co/r5NIPTGWAm",Alexandria Ocasio-Cortez,20
Democrats,Agreed. We can’t not talk about it anymore. https://t.co/pP6VcjOkK1,Alexandria Ocasio-Cortez,9
Democrats,This WHOLE line of questioning yesterday was abt how Kris Kobach (who’s funded by white supremacists) was deeply en… https://t.co/e4jGZcgexF,Alexandria Ocasio-Cortez,20
Democrats,"Obama was the first presidential candidate I ever voted for, at 18 years old.

The GOP has been calling Dems + heal… https://t.co/wx8y9Ozx8v",Alexandria Ocasio-Cortez,23
Democrats,"I am so proud of NYC youth taking their future into their own hands today with a #ClimateStrike.

Young people arou… https://t.co/BWTwVSetb7",Alexandria Ocasio-Cortez,22
Democrats,Daily reminder that we have a **Muslim Ban** in this country made out of the President’s hostility to Muslim people… https://t.co/sYR5l5raab,Alexandria Ocasio-Cortez,21
Democrats,"At first, learning about white supremacy can be confusing or challenging.

There’s a lot there, + it can be emotion… https://t.co/T0MdgouHJe",Alexandria Ocasio-Cortez,21
Democrats,"WE ALL can play a role in recognizing + preventing spread of white supremacy, especially our white friends.

There… https://t.co/A02f1e2vxS",Alexandria Ocasio-Cortez,20
Democrats,"If we truly want to address the problem of white supremacist violence, we have to learn how to recognize it + how i… https://t.co/cVdAAatNsJ",Alexandria Ocasio-Cortez,24
Democrats,"White supremacists, like many extremists, get radicalized online. There is a well-documented digital rabbithole tha… https://t.co/TPHwlK85TM",Alexandria Ocasio-Cortez,16
