Political Affiliation,tweet,Politician,Word Count,created_time
Democrats,"“We should insist that we have the authority and we have the obligation to consider whether there are military operations against Iran.” 

—@SenBlumenthal on the importance of the @SenatorTomUdall amendment. https://t.co/GAI82Rnlyw",Senate of Democrats,31,2019-06
Democrats,"“To date, the administration seems to have tried to use every instrument of national power to get Iran to change its behavior except diplomacy and negotiations.” 

—@SenJackReed on why he’s supporting the @SenTomUdall Iran amendment. https://t.co/pkYrsQFQjO",Senate of Democrats,36,2019-06
Democrats,WATCH: @SenJeffMerkley calls on senators to honor the Constitution and support the @SenatorTomUdall amendment to prevent an unauthorized war with Iran. https://t.co/uD1MgZ8EtH,Senate of Democrats,22,2019-06
Democrats,"“Tomorrow, we will all speak to a fundamental question about war but also about this institution: 

Can President @RealDonaldTrump take us to war with Iran without even coming to congress? 

I hope my colleagues will stand for the Constitution.”

—@TimKaine https://t.co/fnctltGNeP",Senate of Democrats,41,2019-06
Democrats,"“The Udall amendment would mark the beginning of Congress reasserting its constitutional powers.

I strongly urge my colleagues on both sides of the aisle to vote ‘yes’ tomorrow.”

—@SenSchumer https://t.co/HdsGUlA2Yt",Senate of Democrats,30,2019-06
Democrats,"Senate Democrats stand with our House colleagues today to protect the integrity of our elections. 

We cannot let @SenateMajLdr McConnell bury election security in his legislative graveyard.  https://t.co/Z5lMBL4arL",Senate of Democrats,28,2019-06
Democrats,"We are facing a precarious situation with Iran

That’s why Democrats are urging @SenateMajLdr McConnell to keep his word to allow votes on amendments to the defense bill including debate on Iran. https://t.co/168mKYbq8J",Senate of Democrats,33,2019-06
Democrats,"The Trump administration is actively suing to eliminate health care protections for Americans with pre-existing conditions. 
 
Yesterday, we joined families &amp; patients live on Facebook to fight back against this attempt to sabotage your health care. https://t.co/9L92uaBuBK",Senate of Democrats,37,2019-06
Democrats,"President @realDonaldTrump's administration is continuing its health care sabotage by fighting in court to repeal our healthcare law &amp; end protections for pre-existing conditions.
 
We're fighting to protect health care for Americans nationwide: 
https://t.co/zZJQm6Z7iz",Senate of Democrats,34,2019-06
Democrats,"“Our colleagues in the House passed a bipartisan background check bill 115 days ago, but instead of calling for a vote, Majority Leader Mitch McConnell has created a do-nothing Senate instead.” —@SenBlumenthal #GunViolenceAwarenessMonth https://t.co/zCnVJ7ggqg",Senate of Democrats,34,2019-06
Democrats,"@sfc_opinions “Unfortunately, Congress isn’t acting. Republican Senate Majority Leader Mitch McConnell, R-Kentucky., refuses to even consider election integrity legislation passed in the House, which is weighing additional legislation.” https://t.co/MuBgeCk60N",Senate of Democrats,29,2019-06
Democrats,@sfc_opinions “There are no ‘ifs’ about it. A candidate for public office accepting anything of value from a foreign government is something wrong. The head of the FBI says so. The head of the Federal Election Commission says so.” https://t.co/tsxD21dH0F,Senate of Democrats,40,2019-06
Democrats,"There have been 11,400 people killed in the 114 days since the House passed universal background checks legislation.

97% of Americans support background checks but @SenateMajLdr McConnell is refusing to bring it up for a vote. https://t.co/X0ORM730jT",Senate of Democrats,37,2019-06
Democrats,“Yet another example of the lengths to which Senate Majority Leader Mitch McConnell and crew will reach to provide cover for President Trump.” —@sfc_opinions https://t.co/xGKaAd9wK2,Senate of Democrats,25,2019-06
Democrats,"“Regardless of the president’s involvement, there can be no debate that Russia did, in fact, breach election systems in this country in 2016, and can be expected to do so again if nothing is done to prevent it.” https://t.co/W1ooaNTN1F",Senate of Democrats,39,2019-06
Democrats,TUNE IN: @SenatorCarper and @SenSchumer lead @SenateDems to reject President @realDonaldTrump’s repeal of the Clean Power Plan. #DirtyPowerScam https://t.co/AnYYFz9n1v,Senate of Democrats,19,2019-06
Democrats,This is what broken promises look like #GOPTaxScam https://t.co/sE1MhEaeTV,Senate of Democrats,9,2019-06
Democrats,".@BangorDailyNews : “If the administration and Republican leadership are in fact committed to protecting us from future interference, they will put politics and presidential egos aside to work on legislation that can further help safeguard our elections” https://t.co/MvwI0rjpJd",Senate of Democrats,38,2019-06
Democrats,"Scathing @PDEditorial: Trump says he'd take foreign election help. 

Where's the GOP's outrage?
https://t.co/uTFiEzEtfr",Senate of Democrats,14,2019-06
Democrats,"We know that right now President @realDonaldTrump’s administration is fighting in court to end our health care law with absolutely no plan to replace it.

This could have dire results for the American people: 
https://t.co/iNhNxgNAlJ",Senate of Democrats,35,2019-06
Democrats,Senate Democrats will not stand by while @SenateMajLdr McConnell tries to bury election security in his legislative graveyard.  https://t.co/zjbMQps7dn,Senate of Democrats,19,2019-06
Democrats,"“When your car is totaled, you can't fix the windshield and expect to start driving.”

- @PattyMurray lays out how truly addressing the cost of health care starts and ends with stopping Pres. @realDonaldTrump’s relentless sabotage of our health care system. https://t.co/vWFZWEojxG",Senate of Democrats,42,2019-06
Democrats,"Instead of bringing up bipartisan bills, @SenateMajLdr McConnell has turned the Senate into a legislative graveyard

❌ Protecting Americans w/Pre-Ex Conditions
❌ #ActOnClimate
❌ Paycheck Fairness
❌ #ProtectYourCare
❌ #NetNeutrality
❌ Election Security

Why? https://t.co/evs7E3exjU",Senate of Democrats,35,2019-06
Democrats,"“Too bad that two of the people in a key position to make things happen — or, in this case, keep them from happening — are President Donald Trump and Senate Majority Leader Mitch McConnell.” –  @JournalNow Editorial on Election Security https://t.co/c6s0aQLukb",Senate of Democrats,42,2019-06
Democrats,"This month is the 100th anniversary of the 19th Amendment passage in the Senate to guarantee women the right to vote.

And this week marks the 100th anniversary of ratification by Kansas, Ohio, and New York.

Here's a look at what it took to get it passed: https://t.co/sJATJDqq6f",Senate of Democrats,48,2019-06
Democrats,"Today marks four years since the Emanuel AME Church shooting in Charleston, South Carolina. 
 
These kinds of tragedies will never end if Republicans in Congress continue to pretend as if we are powerless to do something about it. https://t.co/lK3ge8kY1E",Senate of Democrats,39,2019-06
Democrats,"To all of the dads out there, today we say thank you.
 
Happy #FathersDay.",Senate of Democrats,14,2019-06
Democrats,"Senate Democrats adamantly oppose the Trump administration’s citizenship question, and will not stand for the racially and politically-motivated stonewalling of American voters. https://t.co/uxFcZEKPtz",Senate of Democrats,23,2019-06
Democrats,"This week, we asked to pass a bill to restore #NetNeutrality and #SaveTheInternet.

Republican’s objected. 

Why do they want to keep this much-needed legislation in @SenateMajLdr McConnell’s legislative graveyard? https://t.co/x5fkpGDCQF",Senate of Democrats,30,2019-06
Democrats,Must watch:  FCC Commissioner @JRosenworcel sets the record straight on the need for #NetNeutrality and the benefits of a free and open internet. #SaveTheInternet https://t.co/fAsR28c4ts,Senate of Democrats,25,2019-06
Democrats,"You’re going to want to see this:
 
@SenMarkey, @SenatorCantwell, and @RonWyden asked to pass a bill to restore #NetNeutrality and #SaveTheInternet
 
Republicans objected
 
Why are they trying to bury this bipartisan bill in @SenateMajLdr Mitch McConnell’s legislative graveyard? https://t.co/ftONs0YXZ8",Senate of Democrats,39,2019-06
Democrats,"❌ Protecting Health Care
❌ Net Neutrality 
❌ Election Security
❌ The Violence Against Women Act 

What will it take for @SenateMajLdr McConnell to stop burying much-needed legislation in his Legislative Graveyard? https://t.co/PxJI0gC0NG",Senate of Democrats,33,2019-06
Democrats,"Republicans like @SenateMajLdr McConnell promised their tax giveaway to the wealthiest few would MORE THAN pay for itself.

Now even one of the architects of the plan admits that isn’t true. https://t.co/GmCM8t83Tp",Senate of Democrats,32,2019-06
Democrats,"We can’t let @SenateMajLdr McConnell just leave #NetNeutrality in his legislative graveyard.
 
Watch Senate Democrats demand a vote on the Senate floor on the #SaveTheInternet Act to restore a free and open internet. https://t.co/kkc3SGHvLL",Senate of Democrats,34,2019-06
Democrats,"June is LGBTQ #Pride Month, Alzheimer’s and Brain Awareness Month, National Gun Violence Awareness Month, and so much more.

Join us as we recognize these important holidays and awareness days. https://t.co/qmDdMf30G8",Senate of Democrats,31,2019-06
Democrats,"Why won't @SenateMajLdr McConnell bring any of this needed legislation to the Senate floor? 

❌ Protecting Health Care
❌ Voting Rights
❌ Election Security
❌ The Violence Against Women Act 
❌ Gun Safety  

Families deserve better than Sen. McConnell’s #LegislativeGraveyard. https://t.co/gZh2VSjN1p",Senate of Democrats,41,2019-06
Democrats,"One year ago, @realDonaldTrump’s administration stated in court that they want to end protections for Americans with pre-existing conditions.

The @SenateGOP claims to support those protections—but they keep blocking legislation to ensure these Americans can get care.

Why? https://t.co/jrEDATpLXC",Senate of Democrats,39,2019-06
Democrats,"The mourning after a mass shooting is a feeling America knows all too well.

Which is why Senate Democrats are demanding that @SenateMajLdr McConnell call a vote on the House-passed universal background checks legislation immediately. #WearOrange https://t.co/wdVD3PCTyS",Senate of Democrats,37,2019-06
Democrats,"""Congress must work together to protect our democracy and reassure Americans that their votes will be counted in 2020. We cannot let election security become another tombstone in the Republican Senate’s legislative graveyard."" —@MarkWarner https://t.co/EVjzbfA5cO",Senate of Democrats,35,2019-06
Democrats,"On Friday evening, the American people learned of yet another mass shooting—this time, in Virginia Beach. 
 
Gun violence is an epidemic, and we must do something about it. Thoughts and prayers don’t cut it. We must act, now. #GunViolenceAwarenessMonth https://t.co/2uHXQdgDvn",Senate of Democrats,40,2019-06
Democrats,"“On all the big issues of the day:
❌ Climate Change
❌ Health Care
❌ Voting Rights
❌ Election Security
 
The Senate has turned into a legislative graveyard.”

—@SenBrianSchatz explains the Senate under @SenateMajLdr McConnell https://t.co/aMSi7aTT6X",Senate of Democrats,36,2019-06
Democrats,"The Affordable Care Act helped reduce inequity within our country.

But the Trump admin and the GOP have continuously worked to undermine the law and take away health coverage from American families.

Democrats will not stop fighting to #ProtectOurCare. 
https://t.co/ZkGwJCG4oU",Senate of Democrats,40,2019-06
Democrats,"Huge corporations paid $91 billion less in taxes last year, while individuals paid nearly $100 billion more. 

The #GOPTaxScam was never about helping the middle class—rather, it lined the pockets of the wealthiest corporate CEOs and shareholders. 
https://t.co/WVfFaVorwU",Senate of Democrats,38,2019-06
Democrats,"It’s June 1st which means the start to #PrideMonth. 

This month and every month we celebrate the strength, resilience, and accomplishments of the LGBTQ community in our country. https://t.co/eVbADY78XC",Senate of Democrats,29,2019-06
Democrats,"To those who gave all:

We salute you.
We honor you.
We owe you and your families a debt we can never repay.

That is true on #MemorialDay. The day after. And every day.

https://t.co/863U4qv5E0",Senate of Democrats,35,2019-05
Democrats,"As if @SenateMajLdr McConnell’s legislative graveyard isn’t full enough. 

Watch as the Senate GOP rejects bill after bill that would protect the healthcare of Americans with pre-existing conditions. https://t.co/mZwbLbaBNz",Senate of Democrats,29,2019-05
Democrats,"More than 120 bills passed by the House are awaiting action in the Senate, including: 

VAWA
Background Checks
#ForThePeople
Health Care Protections 

Why won’t @SenateMajLdr McConnell bring these bills to the floor and actually help the American people? https://t.co/9POcrEALkw",Senate of Democrats,39,2019-05
Democrats,"“You expect your elected officials to take action on legislation that will make your family’s life better. Senate Democrats are listening. It’s time for our Republican colleagues to join us."" —@SenStabenow https://t.co/VUrRHRA0lA",Senate of Democrats,32,2019-05
Democrats,"VAWA improves &amp; expands protections to those who are survivors of domestic violence at the hands of domestic or former partners, implements gun ownership restrictions for convicted domestic abusers, &amp; improves responses to violence against Native Americans.https://t.co/mwcWMhucuW",Senate of Democrats,37,2019-05
Democrats,"Our healthcare system – including protections for pre-existing conditions - is under attack from the Trump administration. 

Senate Democrats are fighting back. 

But Senate Republicans are blocking bill after bill, burying them in Sen. McConnell’s legislative graveyard. https://t.co/9GioeZXW1i",Senate of Democrats,38,2019-05
Democrats,"The House-passed Violence Against Women Act improves legal protections for survivors of domestic abuse, assault, and stalking

VAWA passed in the House 48 days ago with bipartisan support

It’s time for @SenateMajLdr McConnell to allow a vote in the Senate https://t.co/oaiT6VCyXG",Senate of Democrats,41,2019-05
Democrats,WATCH: Senate Democrats took to the Senate floor today with a simple message: #StopTheBans https://t.co/O6R8Xcp8LC,Senate of Democrats,15,2019-05
Democrats,"Today, many concerned, frightened, and angry American women and men in cities across the country are speaking out to #StopTheBans on a woman’s fundamental right to make her own health care choices.  https://t.co/WXTSj9y6K9",Senate of Democrats,33,2019-05
Democrats,"The House has taken action and passed bills to combat the Trump health care sabotage.
 
But the GOP-led Senate?
 
@SenateMajLdr McConnell has turned it into a legislative graveyard and buried this bipartisan legislation to improve Americans’ health care. https://t.co/FZk8ZOCR1t",Senate of Democrats,39,2019-05
Democrats,WATCH: Senate Democrats take to the floor to combat the continued Republican attacks on the right of a woman to make her own healthcare decisions. https://t.co/s2RJ5W28rS,Senate of Democrats,26,2019-05
Democrats,"“65 years later, all of the things that were said in the Brown decision are still a work in progress.” —@SenDougJones
 
65 years after the Supreme Court's decision in Brown v. Board of Education, we must continue the work of creating a truly equal nation for ALL Americans. https://t.co/Be1leVHL55",Senate of Democrats,49,2019-05
Democrats,"“At the CIA &amp; intelligence agencies, millions of dollars are being spent to stop the Russians from making a mess of the 2020 election.  
 
And yet in the United States Senate, we can’t bring a bill to the floor to even debate it. 
 
Doesn’t speak very well of us.” —@SenatorDurbin https://t.co/QwO6glrSDr",Senate of Democrats,51,2019-05
Democrats,"WATCH: @SenatorDurbin asks: Why isn’t the Senate moving legislation to secure our elections? 
 
A top Republican Senator admits: @SenateMajLdr Mitch McConnell is blocking legislation to secure our elections. https://t.co/sXF8Vkk1UA",Senate of Democrats,29,2019-05
Democrats,"Today the Senate is voting on the Trump administration’s nominee for the Louisiana District Court: Wendy Vitter. 

Vitter pushed conspiracy theories that birth control causes cancer then denied it – even though it’s on video. 

She has no place on the federal bench. #UnfitToJudge https://t.co/qGftg6aT8n",Senate of Democrats,45,2019-05
Democrats,"It’s plain &amp; simple. The American people want us to protect their health care. 
 
Thankfully, the new Democratic majority in the House has taken action. 
 
But the Republican-Led Senate? Nothing. American families deserve better.  https://t.co/dtqxstcWw6",Senate of Democrats,35,2019-05
Democrats,"“Families will absolutely not forget who chose to stand aside and do nothing, who chose to side with big insurance companies and big drug companies and who chose to send the proposals that could have made their lives better to a legislative graveyard.” —@PattyMurray https://t.co/7eehpH1dXR",Senate of Democrats,45,2019-05
Democrats,"“People cannot imagine that what is being passed in the House gets buried in the legislative graveyard in the United States Senate.”

—@SenStabenow shares a message from her constituents: protect Americans with pre-existing conditions. https://t.co/6MYDJErXWD",Senate of Democrats,35,2019-05
Democrats,".@SenateMajLdr McConnell has slowly but surely turned the Senate into a legislative graveyard.
 
American families deserve better.  
 
It’s time to debate and vote on protecting health care, now. https://t.co/ivXDE7eerz",Senate of Democrats,29,2019-05
Democrats,"Earlier this week in preparation for #MothersDay, Senate Democrats took to the Senate Floor.
 
We continued our fight to protect the health care of mothers all across this country. #MothersDeserveBetter https://t.co/u5W6Spcnt7",Senate of Democrats,31,2019-05
Democrats,"To all mothers, and those who have mothered, we wish you a very happy #MothersDay.
 
Thank you for all that you do.",Senate of Democrats,22,2019-05
Democrats,"“Health care is one of the top kitchen table issues in Nevada. I cannot even begin to count the number of Nevadans who have shared how they would be affected by the courts striking down protections in our healthcare system."" —@SenJackyRosen https://t.co/pP02Gs0Tpo",Senate of Democrats,42,2019-05
Democrats,"The Trump administration is fighting in court to end our healthcare law including protections for Americans with pre-existing conditions.

@SenateMajLdr McConnell JUST ADMITTED they have no plan to replace it.

Americans deserve better. https://t.co/ERp66Os6f8",Senate of Democrats,34,2019-05
Democrats,"On the one-year anniversary of @realDonaldTrump’s admin enacting its cruel family separation policy, we revisit the heartfelt letter that parents wrote following separation from their children at our border. 

It's time for the admin to fix the humanitarian crisis it created. https://t.co/2RX4jf0eRl",Senate of Democrats,42,2019-05
Democrats,"Under @SenateMajLdr McConnell’s leadership, the Senate has turned into a legislative graveyard.

This Republican Senate has done little but confirm unqualified, extreme-right nominees for the Trump administration.

American families deserve better.  https://t.co/DmtXBwNM3z",Senate of Democrats,32,2019-05
Democrats,"“All of us have teachers that have made such a big difference in our lives.”
 
On #TeacherAppreciationDay we thank teachers all across America.
 
Comment below to thank a teacher who had a meaningful impact on your life. https://t.co/D0ajno3BO0",Senate of Democrats,38,2019-05
Democrats,"America’s national security leaders say Russia is threatening the security of our 2020 elections.

But just days ago @realDonaldTrump refused to confront President Putin about it.

That is the problem. @SenateMajLdr McConnell: Will you stand up? https://t.co/YBDj9Zv7Fs",Senate of Democrats,37,2019-05
Democrats,"Today on Yom HaShoah, #WeRemember, honor, and lift up the lives of the Jewish people and all those killed during the Holocaust. 

We remain committed to ensuring that nothing like this EVER happens again. https://t.co/FiknEM5twT",Senate of Democrats,35,2019-05
Democrats,"Attorney General Barr admits to @SenBlumenthal that there are notes of his conversations with Mueller.
 
But he refuses to turn them over to congress.
 
What are they hiding? https://t.co/fad5VmwVKT",Senate of Democrats,29,2019-05
Democrats,"During the #BarrHearing, Senator @MazieHirono asked Attorney General Barr if it was okay for a President to ask his White House counsel to lie.
 
The Attorney General of the United States refused to answer. https://t.co/1JDiVhfzIZ",Senate of Democrats,35,2019-05
Democrats,"WATCH: @SenatorLeahy lays out how, despite assertions to the contrary from Attorney General Barr, the Trump White House in no way “fully cooperated” with the Mueller investigation. #BarrHearing https://t.co/deckK7rriB",Senate of Democrats,29,2019-05
Democrats,"“I strongly believe that this committee needs to hear directly from Special Counsel Mueller about his views on the report in his March letter.”
—@SenFeinstein at #BarrHearing https://t.co/e1G3mu7yep",Senate of Democrats,28,2019-05
Democrats,"Not that long ago, Senate Republicans believed they had a “constitutional duty” to conduct oversight. 
 
Why are they giving President @realDonaldTrump a pass on everything? https://t.co/s70MbJfZYr",Senate of Democrats,26,2019-05
Democrats,The American people cannot afford to have @SenateMajLdr McConnell turn one chamber of their government into a legislative graveyard for two full years. https://t.co/3I43AUmD4D,Senate of Democrats,24,2019-04
Democrats,"Today is #LesbianVisibilityDay.
 
We see you.
 
We hear you.
 
And we will keep fighting for equality for all. https://t.co/iaTtK0wad2",Senate of Democrats,19,2019-04
Democrats,"President @realDonaldTrump promised to stand up to the NRA &amp; fight for the stronger background checks the overwhelming majority of Americans want

He gave in days later

Now—instead of standing up to the NRA—he's cheerleading their efforts to fight sensible gun safety legislation https://t.co/zXZIDnJRD0",Senate of Democrats,44,2019-04
Democrats,"“We must be vigilant in defending all that our great nation stands for, which means fighting for the truth and ensuring the public can trust their elected leaders once again.” —@MartinHeinrich https://t.co/qd6uChvwwV",Senate of Democrats,32,2019-04
Democrats,"Guess who launched a new Instagram account? 
 
Click the link to follow Senator Chris Murphy and stay up to date on all of the work that is taking place in Connecticut. https://t.co/c3On2eSUe7 https://t.co/pGwxHpTBZl",Senate of Democrats,33,2019-04
Democrats,Celebrate #EarthDay with the Senate Democrats: https://t.co/M2xOrXuVDh,Senate of Democrats,7,2019-04
Democrats,"We know that climate change is a very real problem that demands strong action from Congress. 
 
For #EarthDay, follow along here as we retweet and share how @SenateDems are fighting for real action on climate change. https://t.co/WHuJ2RLFRE",Senate of Democrats,37,2019-04
Democrats,"READ: Here is the redacted version of the #MuellerReport made available to the public by the Department of Justice.

While the search will not be perfect, we’ve made it possible for you to more easily search this version: https://t.co/WFhc2jC2uv",Senate of Democrats,39,2019-04
Democrats,"“After this tax season, the jig is up.” —@SenSchumer on the #GOPTaxScam https://t.co/eQB6py7x32",Senate of Democrats,13,2019-04
Democrats,"Today is #TaxDay and the facts are clear: the Republican tax bill was sold as “rocket fuel” for the economy and a boon to the middle-class—instead, the vast majority of the benefits have gone to corporations and the wealthiest few. https://t.co/xfO8EExRRR",Senate of Democrats,41,2019-04
Democrats,"President @realDonaldTrump promised the #GOPTaxScam would be a “middle-class miracle.”
 
Instead, millions fewer Americans are set to receive tax refunds, while up to 30 million taxpayers could face additional penalties from the IRS because of the new tax law. https://t.co/BT9AK77ZIG",Senate of Democrats,40,2019-04
Democrats,"President @realDonaldTrump’s shameful #TransMilitaryBan goes into effect today.

Whether trans or otherwise, if you're qualified you should be permitted to serve.

We should be grateful to all of those willing to risk their lives in service to the nation. https://t.co/XpFg0ndYwD",Senate of Democrats,40,2019-04
Democrats,"While corporate executives and wealthy shareholders continue to cash in on the #GOPTaxScam, American workers are being left behind. https://t.co/cMLchtVWvO",Senate of Democrats,20,2019-04
Democrats,"It’s time for @SenateMajLdr McConnell to bring the House-passed Violence Against Women Act up for a vote without delay. 
 
Democrats are not going to stop fighting for the women, men, and families in this country. https://t.co/Os6z5nKRxz",Senate of Democrats,36,2019-04
Democrats,"Instead of frightening patients, driving up costs, and taking health care away from people:

Let’s move forward with bipartisan action—Republicans and Democrats working together—to ensure quality, affordable health care for every American. —@SenatorShaheen https://t.co/ve6mQ8neJr",Senate of Democrats,34,2019-04
Democrats,“The last few days have reached a new low in dysfunction. And all of this has a simple root cause: Every time President @realDonaldTrump faces a new root challenge he just keeps pointing his fingers and blaming others.” —@SenSchumer https://t.co/Xdf0yTMjgB,Senate of Democrats,40,2019-04
Democrats,"“If this was such a hokey position to take, what are you worried about?”

That’s Attorney General Bill Barr callously explaining his Department of Justice trying to rip away health coverage and protections for pre-existing conditions from millions of Americans. https://t.co/7pOWCFqe5C",Senate of Democrats,41,2019-04
Democrats,“I wish they would just trust us to make the right decision with respect to our own lives and our own bodies and our children.” —@SenatorJen on Republicans’ efforts to legislate away women’s rights https://t.co/JOk6OM24tO,Senate of Democrats,35,2019-04
Democrats,"In response to a question from @SenAmyKlobuchar, Dr. Valerie Peterson discusses why restrictive laws forced her to leave her own state to get the medical care that she needed. https://t.co/8NjNheVQ1T",Senate of Democrats,30,2019-04
Democrats,"“Dead on arrival in the Senate.”

That’s what @SenateMajLdr Mitch McConnell just said about the bill to #SaveTheInternet. https://t.co/MwUqr1yVTl",Senate of Democrats,19,2019-04
Democrats,"It’s time for @SenateMajLdr McConnell to bring the House-passed Violence Against Women Act up for a vote without delay to better protect Americans from domestic violence, abuse, and related crimes  https://t.co/meivRlej4C",Senate of Democrats,31,2019-04
Democrats,"“States like Georgia have already served as test cases for the effects of these unconstitutional bans. The women in my state have already suffered the consequences.” - @senatorjen, during hearing on bill that would take away women's rights to make decisions about their own health https://t.co/MB37alwbfw",Senate of Democrats,46,2019-04
Democrats,"“This committee must consider the harmful impact this bill would have on the health and well-being of so many women and their family, just as it had an impact on mine.” -Dr. Valerie Peterson speaks to the Senate Judiciary Committee. https://t.co/AjaUOnG2gL",Senate of Democrats,41,2019-04
Democrats,“Why are Republicans spending time doubling down on lies to undermine women's reproductive health?” - @PattyMurray on the floor fighting back against Republican attacks on women’s health care. https://t.co/Aa77NdX9Zd,Senate of Democrats,29,2019-04
Democrats,"“While many of my Republican colleagues remain determined to turn back the clock and drag our country back to pre-Roe v. Wade days, that is just not going to happen. And as long as I’m on this committee, I’ll not let it happen.”  - @SenFeinstein https://t.co/hwRViVpQkF",Senate of Democrats,46,2019-04
Democrats,"Attorney General Barr stopped answering questions the moment he was asked about his interactions with the Trump White House. 

His stonewalling and foot-dragging must stop.  #ReleaseTheReport https://t.co/wGIUYoll3d",Senate of Democrats,27,2019-04
Democrats,"On the 51st anniversary of the assassination of Dr. Martin Luther King, Jr., we honor his powerful life and legacy which includes spurring passage of the Voting Rights Act of 1965.
 
We are proud to carry on that legacy in our fight to pass the Voting Rights Advancement Act. https://t.co/7P05OSerkw",Senate of Democrats,50,2019-04
Democrats,"Earlier today, Senator @MarkWarner took to the floor to ask the Senate to pass a resolution to make public the full Mueller report.
 
This is the exact. same. resolution that passed the House 420-0.
 
But Senator @RandPaul objected. https://t.co/fii2UCheOk",Senate of Democrats,39,2019-04
Democrats,"“He makes it more difficult to develop affordable housing, cuts off access for housing especially for people of color. That's what he advocated his entire career. We should reject Dr. Calabria's nomination.” – @SenSherrodBrown on Mark Calabria, @realDonaldTrump's @FHFA nominee https://t.co/t9rNLbCuFF",Senate of Democrats,41,2019-04
Democrats,"The Senate and House Democrats introduced resolutions calling on the Trump DOJ to reverse their decision that would take away health coverage for nearly 20 million Americans.
 
The Trump admin's continued assault on Americans' health care needs to end now.
https://t.co/o9rC5f2A4k",Senate of Democrats,41,2019-04
Democrats,"We will not stand for @realDonaldTrump playing cynical games with Americans’ health care
 Yesterday, Senate &amp; House Democrats introduced resolutions telling the Trump DOJ to reverse its decision that would take away health coverage for nearly 20 million Americans. #ProtectOurCare https://t.co/uFTQYU7woT",Senate of Democrats,41,2019-04
Democrats,"On #EqualPayDay, here’s Senator @PattyMurray asking for consent to pass the #PaycheckFairnessAct.

And there’s @SenAlexander objecting and saying it’s “unnecessary.”

But the Republicans are wrong. All women deserve equal pay for equal work. https://t.co/Bba6hAqVBg",Senate of Democrats,34,2019-04
Democrats,"“We know what the Republicans' health care plan might look like: gut protections for Americans with pre-existing conditions, massive losses of coverage, destabilize insurance markets” — @SenSchumer #ProtectOurCare https://t.co/suPK1GjZIZ",Senate of Democrats,29,2019-04
Democrats,"Senator @MazieHirono points out Republicans’ priorities:

No action on climate change
No action on gun violence
No action to empower our middle class

Instead, Republicans are trying to change Senate rules to let @realDonaldTrump rush through his unqualified judicial nominees https://t.co/tvrCezIPT2",Senate of Democrats,41,2019-04
Democrats,"Today, all 47 Senate Democrats introduced a resolution to reverse the misguided and cruel decision by the Trump Department of Justice that would take away health coverage for nearly 20 million Americans and take away protections for pre-existing conditions https://t.co/FpUdnQbjee",Senate of Democrats,40,2019-04
Democrats,Senate &amp; House Democrats are introducing resolutions to reverse the misguided and cruel decision by the Trump Department of Justice that would take away health coverage for nearly 20 million Americans and pre-existing condition protections. #ProtectOurCare https://t.co/J3QguiCpOr,Senate of Democrats,37,2019-04
Democrats,"18 months after the deadly devastation of Hurricanes Maria &amp; Irma, President @realDonaldTrump &amp; the @SenateGOP are still refusing to provide resources to help Puerto Rico rebuild

We must #StandWithPuertoRico and ensure that our fellow Americans fully recover from the devastation https://t.co/Ou00a1h5Uu",Senate of Democrats,42,2019-04
Democrats,"This #WomensHistoryMonth, we’re celebrating the most diverse Congress in America’s history.

Hear it from the Democratic women of the United States Senate: https://t.co/ECPhrBTN49",Senate of Democrats,23,2019-03
Democrats,"On #VietnamWarVeteransDay, we honor the millions of Americans who answered the call to serve &amp; sacrifice

That includes @SenatorCarper, the only Vietnam veteran now serving in the U.S. Senate

We have an obligation to ensure all veterans have the care and respect they’ve earned https://t.co/B2XIVJhglo",Senate of Democrats,45,2019-03
Democrats,"Democrats asked for a bipartisan Special Committee on the Climate Crisis.

When Republicans refused, we forged ahead by appointing ten Democratic members to Senate Democrats’ Special Committee on the Climate Crisis.

I’m very happy to be one of the Senators. —@SenTinaSmith https://t.co/G8UAXknAiJ",Senate of Democrats,42,2019-03
Democrats,“Climate change is real. Carbon pollution is real. It's having a real effect in my state of Michigan. And we can and must take real action to do something about it.” —@SenStabenow calls on the Senate to act https://t.co/DDvgyQeVz1,Senate of Democrats,39,2019-03
Democrats,“Democrats are here at the table ready to get to work to tackle one of the most urgent issues of our time.” —@PattyMurray on the importance of addressing climate change https://t.co/l4RVGFjgf2,Senate of Democrats,31,2019-03
Democrats,Watch @SenatorCantwell lay out the costs of climate change to American taxpayers. https://t.co/OXulX5cy7r,Senate of Democrats,13,2019-03
Democrats,This is @SenatorDurbin asking why more Republicans aren’t stepping up to the plate to address climate change. https://t.co/B7p72jPaju,Senate of Democrats,18,2019-03
Democrats,"Today we’re announcing the @SenateDems' Special Committee on the Climate Crisis

We won’t wait for Republicans to highlight this issue with the urgency it requires

We will push to address climate change at every opportunity we can

https://t.co/t6py9Qm9Z7 https://t.co/LuV2zgQ9CZ",Senate of Democrats,39,2019-03
Democrats,"Every Senate Democrat is signing on to the Senate companion to #HR1, the #ForThePeople Act.

We're committed to making ballot access easier and getting the influence of special interest money out of politics.

Nothing less than our democracy is at stake. https://t.co/YYhpxSQ28q",Senate of Democrats,42,2019-03
Democrats,"“The science is overwhelming, it mounts everyday.” —@ChrisVanHollen on the stakes of climate change https://t.co/sAMTKzdwZq",Senate of Democrats,15,2019-03
